Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
128,Devin Ebanks,SG,22,LAL,24,12,16.5,1.5,3.7,0.416,0.0,0.4,0.0,1.5,3.3,0.463,0.416,1.0,1.5,0.657,1.1,1.2,2.3,0.5,0.5,0.3,0.8,1.1,4.0,20.0,20,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Wayne Ellington,SG,24,MIN,51,4,19.1,2.4,5.9,0.404,0.7,2.1,0.324,1.7,3.8,0.448,0.462,0.6,0.8,0.8,0.3,1.7,1.9,0.6,0.5,0.2,0.5,1.1,6.1,62.0,138,2,2010-11,6.6,1.7,1.2,0.5,0.0,19.0,62.0,6.4,2.6,0.9,0.8,2.0,1.8,0.397,4.5,0.406,0.792
130,Monta Ellis,SG,26,TOT,58,58,36.6,7.8,17.9,0.433,1.1,3.5,0.308,6.7,14.5,0.462,0.463,3.8,4.7,0.796,0.3,3.1,3.4,6.0,1.5,0.3,3.1,2.3,20.4,80.0,376,5,2010-11,24.1,3.5,5.6,2.1,0.3,40.3,80.0,20.1,9.1,3.2,1.7,4.7,7.4,0.361,15.4,0.478,0.789
130,Monta Ellis,SG,26,GSW,37,37,36.9,8.2,19.0,0.433,1.4,4.2,0.321,6.9,14.8,0.465,0.469,4.1,5.0,0.812,0.4,3.0,3.4,6.0,1.5,0.3,3.3,2.3,21.9,80.0,376,5,2010-11,24.1,3.5,5.6,2.1,0.3,40.3,80.0,20.1,9.1,3.2,1.7,4.7,7.4,0.361,15.4,0.478,0.789
130,Monta Ellis,SG,26,MIL,21,21,36.0,6.9,16.0,0.432,0.6,2.1,0.267,6.3,13.9,0.457,0.449,3.2,4.2,0.764,0.2,3.3,3.5,5.9,1.4,0.3,2.6,2.5,17.6,80.0,376,5,2010-11,24.1,3.5,5.6,2.1,0.3,40.3,80.0,20.1,9.1,3.2,1.7,4.7,7.4,0.361,15.4,0.478,0.789
131,Francisco Elson,C,35,PHI,5,0,3.2,0.2,0.6,0.333,0.0,0.0,,0.2,0.6,0.333,0.333,0.0,0.0,,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.4,62.0,467,7,2010-11,2.2,1.9,0.5,0.3,0.2,9.8,62.0,1.8,0.9,0.5,0.0,0.0,0.9,,1.8,0.478,0.839
132,Andre Emmett,SF,29,NJN,6,0,7.5,0.7,1.2,0.571,0.0,0.2,0.0,0.7,1.0,0.667,0.571,0.8,1.3,0.625,0.3,0.7,1.0,0.2,0.3,0.2,0.3,0.3,2.2,0.0,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Semih Erden,C,25,CLE,28,9,11.9,1.4,2.6,0.527,0.0,0.0,,1.4,2.6,0.527,0.527,0.8,1.5,0.512,0.7,1.9,2.6,0.3,0.4,0.2,0.6,2.1,3.5,41.0,41,1,2010-11,4.0,2.9,0.5,0.4,0.6,14.5,41.0,2.7,1.5,0.8,0.0,0.0,1.5,,2.7,0.559,0.65
134,Jeremy Evans,SF,24,UTA,29,0,7.5,0.9,1.4,0.643,0.0,0.0,0.0,0.9,1.4,0.659,0.643,0.3,0.6,0.5,0.7,1.1,1.7,0.4,0.2,0.8,0.2,0.8,2.1,49.0,49,1,2010-11,3.6,2.0,0.5,0.3,0.3,9.4,49.0,2.3,1.6,0.4,0.0,0.0,1.6,0.0,2.3,0.667,0.703
135,Maurice Evans,SF,33,WAS,24,0,14.3,1.9,4.7,0.402,0.7,1.9,0.378,1.2,2.8,0.418,0.478,0.4,0.5,0.769,0.3,0.7,1.0,0.4,0.6,0.0,0.4,1.5,4.9,73.0,538,7,2010-11,6.3,2.1,0.6,0.5,0.2,21.2,73.0,5.8,2.4,0.5,0.8,2.3,1.7,0.329,3.5,0.475,0.897
136,Reggie Evans,PF,31,LAC,56,0,13.8,0.6,1.3,0.472,0.0,0.0,,0.6,1.3,0.472,0.472,0.6,1.3,0.507,1.8,3.1,4.8,0.3,0.6,0.1,0.8,2.1,1.9,30.0,572,7,2008-09,3.3,4.6,0.3,0.5,0.1,14.4,79.0,2.3,1.0,0.9,0.0,0.0,1.0,0.0,2.2,0.446,0.594
137,Tyreke Evans,SG,22,SAC,63,61,34.3,6.5,14.3,0.453,0.3,1.6,0.202,6.2,12.7,0.484,0.464,3.2,4.1,0.779,1.0,3.6,4.6,4.5,1.3,0.5,2.7,2.2,16.5,57.0,129,2,2010-11,17.8,4.8,5.6,1.5,0.5,37.0,57.0,16.4,6.7,3.2,0.8,2.6,5.9,0.291,13.8,0.432,0.771
138,Christian Eyenga,SF,22,TOT,7,0,14.6,0.9,3.6,0.24,0.1,0.4,0.333,0.7,3.1,0.227,0.26,0.6,1.1,0.5,0.6,1.4,2.0,0.7,0.4,0.7,0.4,1.0,2.4,44.0,44,1,2010-11,6.9,2.8,0.8,0.8,0.6,21.5,44.0,7.0,3.0,1.1,0.6,2.1,2.4,0.275,4.9,0.488,0.643
138,Christian Eyenga,SF,22,CLE,6,0,13.8,0.5,3.2,0.158,0.2,0.3,0.5,0.3,2.8,0.118,0.184,0.3,1.0,0.333,0.5,1.5,2.0,0.7,0.5,0.7,0.3,1.2,1.5,44.0,44,1,2010-11,6.9,2.8,0.8,0.8,0.6,21.5,44.0,7.0,3.0,1.1,0.6,2.1,2.4,0.275,4.9,0.488,0.643
138,Christian Eyenga,SF,22,LAL,1,0,19.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,0.5,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,8.0,44.0,44,1,2010-11,6.9,2.8,0.8,0.8,0.6,21.5,44.0,7.0,3.0,1.1,0.6,2.1,2.4,0.275,4.9,0.488,0.643
139,Kenneth Faried,PF,22,DEN,46,39,22.5,3.9,6.7,0.586,0.0,0.0,,3.9,6.7,0.586,0.586,2.4,3.6,0.665,3.1,4.6,7.7,0.8,0.7,1.0,1.2,2.5,10.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Jordan Farmar,PG,25,NJN,39,5,21.3,3.8,8.1,0.467,1.4,3.2,0.44,2.4,4.9,0.484,0.554,1.5,1.6,0.905,0.2,1.4,1.6,3.3,0.6,0.1,1.7,1.3,10.4,73.0,374,5,2010-11,9.6,2.4,5.0,0.8,0.1,24.6,73.0,8.9,3.5,1.9,1.5,4.2,2.0,0.359,4.8,0.421,0.82
141,Derrick Favors,PF,20,UTA,65,9,21.2,3.4,6.8,0.499,0.0,0.0,,3.4,6.8,0.499,0.499,1.9,3.0,0.649,2.4,4.1,6.5,0.7,0.6,1.0,1.6,2.2,8.8,78.0,78,1,2010-11,6.8,5.3,0.5,0.4,0.9,19.7,78.0,5.3,2.8,1.0,0.0,0.0,2.8,,5.3,0.517,0.595
142,Raymond Felton,PG,27,POR,60,56,31.8,4.4,10.7,0.407,1.0,3.4,0.305,3.3,7.3,0.453,0.455,1.7,2.1,0.806,0.5,2.0,2.5,6.5,1.3,0.2,2.8,2.0,11.4,75.0,474,6,2010-11,15.5,3.6,8.3,1.7,0.1,36.5,75.0,13.4,5.7,2.9,1.5,4.4,4.1,0.353,9.0,0.46,0.805
143,Rudy Fernández,SG,26,DEN,31,1,22.9,3.2,7.3,0.44,1.3,3.9,0.328,1.9,3.3,0.573,0.529,1.0,1.4,0.698,0.3,1.8,2.1,2.4,1.0,0.1,1.3,1.2,8.6,78.0,218,3,2010-11,8.6,2.2,2.5,1.1,0.2,23.3,78.0,7.4,2.7,1.1,1.5,4.6,1.2,0.321,2.7,0.453,0.863
144,Kyrylo Fesenko,C,25,IND,3,0,5.7,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,1.3,2.0,0.667,0.7,2.3,3.0,0.3,0.7,0.0,0.0,0.7,2.7,53.0,132,2,2010-11,2.0,2.0,0.3,0.1,0.3,8.6,53.0,1.9,0.8,0.5,0.0,0.0,0.8,0.0,1.9,0.444,0.391
145,Landry Fields,SG,23,NYK,66,62,28.7,3.6,7.8,0.46,0.5,1.8,0.256,3.1,5.9,0.523,0.49,1.2,2.1,0.562,0.9,3.3,4.2,2.6,1.2,0.3,1.5,1.5,8.8,82.0,82,1,2010-11,9.7,6.4,1.9,1.0,0.2,31.0,82.0,7.3,3.6,1.3,1.0,2.7,2.6,0.393,4.7,0.556,0.769
146,Derek Fisher,PG,37,TOT,63,43,23.9,2.0,5.5,0.371,0.6,1.7,0.321,1.5,3.8,0.393,0.421,0.9,1.1,0.851,0.2,1.7,1.9,2.7,0.8,0.1,1.2,1.9,5.6,82.0,800,10,2010-11,6.8,1.9,2.7,1.2,0.1,28.0,82.0,6.5,2.5,0.9,0.8,1.9,1.7,0.396,4.5,0.386,0.806
146,Derek Fisher,PG,37,LAL,43,43,25.6,2.1,5.6,0.383,0.6,1.7,0.324,1.6,3.9,0.41,0.433,1.0,1.2,0.83,0.2,1.9,2.1,3.3,0.9,0.1,1.3,2.0,5.9,82.0,800,10,2010-11,6.8,1.9,2.7,1.2,0.1,28.0,82.0,6.5,2.5,0.9,0.8,1.9,1.7,0.396,4.5,0.386,0.806
146,Derek Fisher,PG,37,OKC,20,0,20.4,1.9,5.4,0.343,0.6,1.8,0.314,1.3,3.7,0.356,0.394,0.7,0.7,0.929,0.1,1.4,1.5,1.4,0.6,0.1,0.8,1.6,4.9,82.0,800,10,2010-11,6.8,1.9,2.7,1.2,0.1,28.0,82.0,6.5,2.5,0.9,0.8,1.9,1.7,0.396,4.5,0.386,0.806
147,Jonny Flynn,PG,22,TOT,29,1,14.3,1.6,4.5,0.351,0.3,1.2,0.294,1.2,3.3,0.371,0.389,1.0,1.3,0.744,0.3,1.1,1.3,3.3,0.2,0.1,1.2,0.8,4.5,53.0,134,2,2010-11,5.3,1.5,3.4,0.6,0.1,18.5,53.0,5.6,2.0,2.1,0.6,1.9,1.5,0.31,3.7,0.393,0.762
147,Jonny Flynn,PG,22,HOU,11,0,12.3,1.1,3.7,0.293,0.2,0.8,0.222,0.9,2.9,0.313,0.317,1.0,1.3,0.786,0.1,0.6,0.7,2.5,0.3,0.1,0.8,0.7,3.4,53.0,134,2,2010-11,5.3,1.5,3.4,0.6,0.1,18.5,53.0,5.6,2.0,2.1,0.6,1.9,1.5,0.31,3.7,0.393,0.762
147,Jonny Flynn,PG,22,POR,18,1,15.6,1.9,5.0,0.378,0.4,1.4,0.32,1.4,3.6,0.4,0.422,1.0,1.4,0.72,0.4,1.3,1.7,3.8,0.2,0.1,1.5,0.8,5.2,53.0,134,2,2010-11,5.3,1.5,3.4,0.6,0.1,18.5,53.0,5.6,2.0,2.1,0.6,1.9,1.5,0.31,3.7,0.393,0.762
148,Jeff Foote,C,24,NOH,4,0,9.8,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.0,,0.3,1.3,1.5,0.0,0.0,0.3,0.5,1.3,1.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Gary Forbes,SG,26,TOR,48,2,14.9,2.3,5.6,0.413,0.6,1.7,0.349,1.7,3.9,0.441,0.467,1.4,1.9,0.725,0.6,1.6,2.1,1.1,0.5,0.1,1.1,1.2,6.6,63.0,63,1,2010-11,5.2,1.8,0.8,0.4,0.1,12.6,63.0,4.3,2.0,0.7,0.3,0.9,1.7,0.328,3.4,0.488,0.678
150,T.J. Ford,PG,28,SAS,14,0,13.6,1.4,3.1,0.442,0.1,0.6,0.25,1.2,2.5,0.486,0.465,0.8,1.0,0.786,0.2,1.1,1.3,3.2,0.6,0.1,1.6,1.6,3.6,41.0,415,7,2010-11,5.4,2.0,3.4,0.9,0.2,18.9,41.0,5.8,2.2,1.5,0.1,0.8,2.1,0.188,5.0,0.417,0.729
151,Courtney Fortson,PG,23,TOT,10,0,9.5,1.1,3.2,0.344,0.3,1.3,0.231,0.8,1.9,0.421,0.391,1.0,1.5,0.667,0.6,0.9,1.5,1.0,0.3,0.0,1.0,0.5,3.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Courtney Fortson,PG,23,LAC,4,0,11.5,1.3,3.0,0.417,0.3,1.0,0.25,1.0,2.0,0.5,0.458,1.5,2.3,0.667,1.0,1.0,2.0,1.3,0.0,0.0,1.3,0.8,4.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Courtney Fortson,PG,23,HOU,6,0,8.2,1.0,3.3,0.3,0.3,1.5,0.222,0.7,1.8,0.364,0.35,0.7,1.0,0.667,0.3,0.8,1.2,0.8,0.5,0.0,0.8,0.3,3.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Jeff Foster,C,35,IND,11,0,12.8,0.8,1.6,0.5,0.1,0.1,1.0,0.7,1.5,0.471,0.528,0.5,0.8,0.667,1.6,2.2,3.8,0.4,0.7,0.1,0.6,2.4,2.3,56.0,663,9,2010-11,3.3,6.3,0.8,0.4,0.6,16.8,56.0,3.0,1.4,0.5,0.0,0.1,1.4,0.0,2.9,0.488,0.563
153,Randy Foye,SG,28,LAC,65,48,25.9,3.9,9.9,0.398,2.0,5.1,0.386,2.0,4.8,0.41,0.496,1.1,1.3,0.859,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2.0,11.0,63.0,324,5,2010-11,9.8,1.6,2.7,0.7,0.3,24.6,63.0,8.4,3.3,1.5,1.1,3.4,2.1,0.327,5.0,0.43,0.893
154,Jimmer Fredette,PG,22,SAC,61,7,18.6,2.8,7.3,0.386,1.3,3.5,0.361,1.5,3.8,0.409,0.473,0.7,0.8,0.833,0.3,0.9,1.2,1.8,0.5,0.0,1.1,1.2,7.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Enes Freedom,C,19,UTA,66,0,13.2,1.8,3.6,0.496,0.0,0.0,0.0,1.8,3.6,0.498,0.496,1.1,1.6,0.667,1.6,2.6,4.2,0.1,0.3,0.3,0.8,1.3,4.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Channing Frye,PF,28,PHO,64,59,26.1,4.0,9.6,0.416,1.4,4.1,0.346,2.6,5.5,0.469,0.49,1.1,1.3,0.89,1.1,4.8,5.9,1.4,0.7,1.1,1.0,2.8,10.5,77.0,436,6,2010-11,12.7,6.7,1.2,0.6,1.0,33.0,77.0,10.8,4.6,0.9,2.2,5.7,2.4,0.39,5.1,0.479,0.832
157,Dan Gadzuric,C,33,NYK,2,0,6.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,2.5,0.0,0.5,0.5,0.5,2.0,0.0,42.0,525,8,2010-11,2.8,3.2,0.3,0.3,0.7,11.0,42.0,3.1,1.3,0.7,0.0,0.0,1.3,0.0,3.0,0.422,0.37
158,Sundiata Gaines,SG,25,NJN,57,12,13.9,1.8,4.8,0.376,0.5,1.4,0.341,1.3,3.3,0.392,0.428,1.0,1.7,0.615,0.5,1.4,1.9,2.2,1.0,0.0,0.9,1.0,5.1,24.0,56,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Danilo Gallinari,SF,23,DEN,43,40,31.4,4.5,10.8,0.414,1.4,4.3,0.328,3.1,6.6,0.47,0.479,4.2,4.9,0.871,0.7,4.0,4.7,2.7,1.0,0.5,1.6,2.0,14.6,62.0,171,2,2010-11,15.6,4.9,1.7,0.8,0.4,33.9,62.0,10.3,4.3,1.3,1.7,4.7,2.6,0.352,5.6,0.467,0.862
160,Francisco García,SF,30,SAC,49,3,16.3,1.8,4.7,0.376,0.8,2.7,0.29,1.0,2.0,0.49,0.459,0.5,0.6,0.8,0.2,1.8,2.0,0.6,0.7,0.8,0.4,1.5,4.8,58.0,373,5,2010-11,9.7,2.3,1.2,0.9,0.8,23.9,58.0,8.2,3.6,0.8,1.4,3.9,2.2,0.362,4.3,0.502,0.855
161,Kevin Garnett,C,35,BOS,60,60,31.1,6.5,13.0,0.503,0.1,0.2,0.333,6.5,12.8,0.505,0.505,2.7,3.2,0.857,1.1,7.1,8.2,2.9,0.9,1.0,1.8,2.4,15.8,71.0,747,10,2010-11,14.9,8.9,2.4,1.3,0.8,31.3,71.0,11.6,6.1,1.6,0.0,0.1,6.1,0.2,11.5,0.53,0.862
162,Marc Gasol,C,27,MEM,65,65,36.5,5.5,11.4,0.482,0.0,0.2,0.083,5.5,11.2,0.489,0.483,3.6,4.9,0.748,1.8,7.1,8.9,3.1,1.0,1.9,1.9,3.1,14.6,81.0,232,3,2010-11,11.7,7.0,2.5,0.9,1.7,31.9,81.0,8.5,4.5,1.8,0.0,0.1,4.5,0.429,8.4,0.528,0.748
163,Pau Gasol,PF,31,LAL,65,65,37.4,7.1,14.1,0.501,0.1,0.4,0.259,7.0,13.7,0.508,0.504,3.1,4.0,0.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2.0,17.4,82.0,731,10,2010-11,18.8,10.2,3.3,0.6,1.6,37.0,82.0,13.7,7.2,1.7,0.0,0.0,7.2,0.333,13.6,0.53,0.823
164,Rudy Gay,SF,25,MEM,65,65,37.3,7.5,16.4,0.455,0.8,2.7,0.312,6.6,13.8,0.482,0.48,3.2,4.0,0.791,2.0,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19.0,54.0,372,5,2010-11,19.8,6.2,2.8,1.7,1.1,39.9,54.0,16.1,7.6,2.5,1.1,2.7,6.5,0.396,13.4,0.486,0.805
165,Alonzo Gee,SG,24,CLE,63,31,29.0,3.6,8.7,0.412,0.7,2.2,0.321,2.9,6.6,0.442,0.452,2.7,3.4,0.788,1.6,3.5,5.1,1.8,1.3,0.3,1.8,2.4,10.6,56.0,67,1,2010-11,5.9,3.3,0.7,0.7,0.3,20.0,56.0,4.7,2.2,1.0,0.3,0.9,1.9,0.333,3.8,0.488,0.783
166,Paul George,SG,21,IND,66,66,29.7,4.3,9.7,0.44,1.4,3.5,0.385,2.9,6.1,0.472,0.51,2.2,2.8,0.802,0.8,4.8,5.6,2.4,1.6,0.6,1.8,2.9,12.1,61.0,61,1,2010-11,7.8,3.7,1.1,1.0,0.4,20.7,61.0,6.5,2.9,1.1,0.7,2.3,2.3,0.297,4.2,0.537,0.762
167,Daniel Gibson,SG,25,CLE,35,7,26.2,2.5,7.1,0.351,1.6,4.0,0.396,0.9,3.1,0.294,0.462,1.0,1.2,0.791,0.3,2.6,2.9,2.2,0.7,0.5,1.3,2.0,7.5,67.0,316,5,2010-11,11.6,2.6,3.0,0.7,0.3,27.8,67.0,9.9,3.9,1.2,1.8,4.4,2.2,0.403,5.5,0.398,0.822
168,Taj Gibson,PF,26,CHI,63,0,20.4,3.2,6.4,0.495,0.0,0.0,,3.2,6.4,0.495,0.495,1.3,2.1,0.622,2.1,3.1,5.3,0.7,0.4,1.3,1.0,2.1,7.7,80.0,162,2,2010-11,7.1,5.7,0.7,0.5,1.3,21.8,80.0,6.3,2.9,0.9,0.0,0.1,2.9,0.125,6.2,0.472,0.676
169,Manu Ginóbili,SG,34,SAS,34,7,23.3,4.4,8.4,0.526,1.5,3.7,0.413,2.9,4.7,0.616,0.618,2.6,3.0,0.871,0.5,2.9,3.4,4.4,0.7,0.4,1.9,1.6,12.9,80.0,633,9,2010-11,17.4,3.7,4.9,1.5,0.4,30.3,80.0,12.7,5.5,2.2,1.9,5.5,3.6,0.349,7.2,0.497,0.871
170,Mickell Gladness,PF,25,TOT,26,7,9.7,1.0,2.3,0.424,0.0,0.0,,1.0,2.3,0.424,0.424,0.2,0.5,0.5,0.5,1.7,2.2,0.2,0.2,0.8,0.3,1.2,2.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Mickell Gladness,PF,25,MIA,8,0,3.5,0.1,0.4,0.333,0.0,0.0,,0.1,0.4,0.333,0.333,0.0,0.0,,0.1,1.3,1.4,0.3,0.1,0.1,0.4,1.0,0.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Mickell Gladness,PF,25,GSW,18,7,12.4,1.3,3.1,0.429,0.0,0.0,,1.3,3.1,0.429,0.429,0.3,0.7,0.5,0.7,1.9,2.6,0.2,0.2,1.1,0.2,1.3,3.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Ryan Gomes,SF,29,LAC,32,2,13.3,1.0,3.0,0.326,0.1,0.9,0.138,0.8,2.1,0.409,0.347,0.3,0.3,0.727,0.4,1.5,1.9,0.4,0.5,0.0,0.5,1.1,2.3,76.0,450,6,2010-11,7.2,3.3,1.6,0.8,0.2,27.6,76.0,6.6,2.7,0.7,0.9,2.8,1.8,0.341,3.9,0.459,0.718
172,Drew Gooden,C,30,MIL,56,46,26.2,5.1,11.7,0.437,0.3,1.0,0.291,4.8,10.8,0.45,0.449,3.1,3.7,0.846,2.3,4.2,6.5,2.6,0.8,0.6,1.9,2.0,13.7,35.0,615,8,2010-11,11.3,6.8,1.3,0.6,0.5,24.6,35.0,10.3,4.5,1.3,0.1,0.6,4.4,0.15,9.8,0.447,0.794
173,Ben Gordon,SG,28,DET,52,21,26.9,4.5,10.2,0.442,1.2,2.8,0.429,3.3,7.4,0.446,0.501,2.3,2.6,0.86,0.3,2.1,2.3,2.4,0.7,0.2,2.2,2.2,12.5,82.0,542,7,2010-11,11.2,2.4,2.1,0.6,0.2,26.0,82.0,9.4,4.1,1.7,1.3,3.2,2.8,0.402,6.1,0.46,0.85
174,Eric Gordon,SG,23,NOH,9,9,34.4,7.0,15.6,0.45,1.1,4.4,0.25,5.9,11.1,0.53,0.486,5.4,7.2,0.754,0.2,2.6,2.8,3.4,1.4,0.4,2.7,2.2,20.6,56.0,196,3,2010-11,22.3,2.9,4.4,1.3,0.3,37.7,56.0,16.9,7.6,2.7,1.9,5.2,5.7,0.364,11.8,0.488,0.825
175,Marcin Gortat,C,27,PHO,66,66,32.0,6.5,11.7,0.555,0.0,0.0,0.0,6.5,11.6,0.557,0.555,2.5,3.8,0.649,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2,15.4,80.0,230,3,2010-11,10.2,7.9,0.9,0.5,1.1,25.4,80.0,7.5,4.2,1.0,0.0,0.1,4.2,0.25,7.5,0.563,0.725
176,Andrew Goudelock,SG,23,LAL,40,0,10.5,1.7,4.4,0.391,0.7,1.9,0.373,1.0,2.5,0.404,0.471,0.3,0.3,0.917,0.1,0.7,0.8,0.5,0.1,0.0,0.5,0.8,4.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Danny Granger,SF,28,IND,62,62,33.3,6.3,15.2,0.416,2.0,5.2,0.381,4.3,10.0,0.434,0.481,4.1,4.7,0.873,1.3,3.7,5.0,1.8,1.0,0.6,1.8,2.3,18.7,79.0,448,6,2010-11,20.5,5.4,2.6,1.1,0.8,35.0,79.0,15.9,6.8,2.6,2.0,5.2,4.8,0.386,10.8,0.443,0.848
178,Aaron Gray,C,27,TOR,49,40,16.6,1.7,3.3,0.516,0.0,0.0,,1.7,3.3,0.516,0.516,0.5,1.0,0.532,1.7,4.0,5.7,0.6,0.4,0.3,1.0,2.6,3.9,41.0,190,3,2010-11,3.1,4.2,0.4,0.3,0.3,13.0,41.0,2.4,1.4,0.8,0.0,0.0,1.4,,2.4,0.566,0.5
179,Danny Green,SG,24,SAS,66,38,23.1,3.2,7.2,0.442,1.5,3.5,0.436,1.7,3.7,0.449,0.549,1.2,1.5,0.79,0.8,2.6,3.5,1.3,0.9,0.7,1.0,1.6,9.1,8.0,28,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Gerald Green,SF,26,NJN,31,2,25.2,5.0,10.3,0.481,1.4,3.5,0.391,3.6,6.8,0.529,0.548,1.6,2.1,0.754,0.5,3.0,3.5,1.1,0.9,0.5,1.8,2.6,12.9,0.0,181,2,2008-09,5.2,1.4,0.4,0.3,0.1,9.9,38.0,4.7,2.1,0.9,0.4,1.2,1.7,0.304,3.5,0.485,0.844
181,Willie Green,SG,30,ATL,53,2,17.4,2.9,6.1,0.471,0.9,2.1,0.442,1.9,4.0,0.486,0.548,0.9,1.1,0.857,0.3,1.2,1.5,0.8,0.4,0.1,0.6,1.4,7.6,77.0,499,7,2010-11,8.7,2.1,1.0,0.5,0.2,21.7,77.0,7.9,3.5,0.9,0.7,2.0,2.8,0.348,5.9,0.476,0.78
182,Donté Greene,PF,23,SAC,53,7,14.7,2.0,5.0,0.406,0.5,2.0,0.238,1.6,3.0,0.516,0.453,0.8,1.0,0.8,0.4,2.2,2.5,0.6,0.3,0.5,0.6,1.3,5.4,69.0,200,3,2010-11,5.8,2.1,0.7,0.5,0.3,16.3,69.0,5.6,2.3,0.9,0.7,2.2,1.6,0.292,3.4,0.478,0.662
183,Blake Griffin,PF,22,LAC,66,66,36.2,8.5,15.5,0.549,0.0,0.2,0.125,8.5,15.2,0.556,0.55,3.7,7.1,0.521,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,20.7,82.0,82,1,2010-11,22.5,12.1,3.8,0.8,0.5,38.0,82.0,16.8,8.5,2.7,0.1,0.3,8.4,0.292,16.5,0.51,0.642
184,Hamed Haddadi,C,26,MEM,35,0,5.9,0.7,1.4,0.542,0.0,0.0,0.0,0.7,1.3,0.553,0.542,0.5,0.7,0.692,0.8,1.2,2.0,0.2,0.0,0.7,0.6,1.2,2.0,31.0,86,1,2009-10,1.7,2.1,0.3,0.0,0.4,6.7,36.0,1.7,0.7,0.6,0.0,0.1,0.7,0.0,1.6,0.407,0.737
185,Jordan Hamilton,SF,21,DEN,26,2,9.9,1.8,4.3,0.432,0.7,1.8,0.362,1.2,2.5,0.484,0.509,0.1,0.2,0.4,0.4,2.0,2.4,0.8,0.2,0.1,0.6,0.6,4.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
