Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
271,Brook Lopez,C,28,BRK,75,75,29.6,7.4,15.6,0.474,1.8,5.2,0.346,5.6,10.5,0.536,0.531,3.9,4.9,0.81,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5,73.0,487,6,2015-16,20.6,7.8,2.0,0.8,1.7,33.7,73.0,15.8,8.1,2.4,0.0,0.2,8.1,0.143,15.7,0.515,0.787
272,Robin Lopez,C,28,CHI,81,81,28.0,4.7,9.6,0.493,0.0,0.0,0.0,4.7,9.5,0.494,0.493,0.9,1.3,0.721,3.0,3.4,6.4,1.0,0.2,1.4,1.1,1.9,10.4,82.0,547,8,2015-16,10.3,7.3,1.4,0.2,1.6,27.1,82.0,8.1,4.4,1.6,0.0,0.0,4.4,0.0,8.1,0.54,0.795
273,Kevin Love,PF,28,CLE,60,60,31.4,6.2,14.5,0.427,2.4,6.5,0.373,3.8,8.0,0.471,0.51,4.3,4.9,0.871,2.5,8.6,11.1,1.9,0.9,0.4,2.0,2.1,19.0,77.0,516,7,2015-16,16.0,9.9,2.4,0.8,0.5,31.5,77.0,12.7,5.3,1.8,2.1,5.7,3.3,0.36,7.0,0.467,0.822
274,Kyle Lowry,PG,30,TOR,60,60,37.4,7.1,15.3,0.464,3.2,7.8,0.412,3.9,7.5,0.518,0.569,5.0,6.1,0.819,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,22.4,77.0,653,9,2015-16,21.2,4.7,6.4,2.1,0.4,37.0,77.0,15.6,6.6,2.9,2.8,7.1,3.9,0.388,8.5,0.461,0.811
275,John Lucas III,PG,34,MIN,5,0,2.2,0.2,0.8,0.25,0.0,0.2,0.0,0.2,0.6,0.333,0.25,0.0,0.0,,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,237,4,2013-14,3.8,0.9,1.0,0.3,0.0,14.1,42.0,4.5,1.5,0.5,0.6,2.0,0.9,0.298,2.5,0.349,0.625
276,Timothé Luwawu-Cabarrot,SF,21,PHI,69,19,17.2,2.1,5.2,0.402,0.7,2.3,0.311,1.4,2.9,0.475,0.471,1.5,1.8,0.854,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,6.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Trey Lyles,PF,21,UTA,71,4,16.3,2.2,6.2,0.362,0.9,2.9,0.319,1.3,3.3,0.4,0.436,0.8,1.1,0.722,0.7,2.6,3.3,1.0,0.4,0.3,0.9,1.4,6.2,80.0,80,1,2015-16,6.1,3.7,0.7,0.3,0.2,17.3,80.0,5.5,2.4,0.8,0.6,1.6,1.8,0.383,3.9,0.461,0.695
278,Sheldon Mac,SG,24,WAS,30,3,9.6,1.0,2.5,0.4,0.2,1.0,0.233,0.8,1.5,0.511,0.447,0.8,0.9,0.852,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Shelvin Mack,PG,26,UTA,55,9,21.9,3.1,6.9,0.446,0.7,2.2,0.308,2.4,4.7,0.51,0.495,1.0,1.4,0.688,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,7.8,52.0,275,4,2015-16,8.6,2.5,3.6,0.7,0.1,20.3,52.0,8.0,3.5,1.8,0.8,2.4,2.8,0.312,5.6,0.493,0.738
280,Ian Mahinmi,C,30,WAS,31,0,17.9,2.1,3.6,0.586,0.0,0.0,,2.1,3.6,0.586,0.586,1.4,2.4,0.573,1.5,3.3,4.8,0.6,1.1,0.8,1.1,2.9,5.6,71.0,438,6,2015-16,9.3,7.1,1.5,0.9,1.1,25.6,71.0,6.3,3.7,1.4,0.0,0.0,3.7,,6.3,0.589,0.587
281,Thon Maker,C,19,MIL,57,34,9.9,1.5,3.2,0.459,0.5,1.3,0.378,1.0,1.9,0.514,0.536,0.6,0.9,0.653,0.7,1.3,2.0,0.4,0.2,0.5,0.3,1.5,4.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Boban Marjanović,C,28,DET,35,0,8.4,2.1,3.8,0.545,0.0,0.0,,2.1,3.8,0.545,0.545,1.3,1.7,0.81,1.3,2.4,3.7,0.3,0.2,0.3,0.3,0.7,5.5,54.0,54,1,2015-16,5.5,3.6,0.4,0.2,0.4,9.4,54.0,3.2,1.9,0.5,0.0,0.0,1.9,,3.2,0.603,0.763
283,Jarell Martin,PF,22,MEM,42,3,13.3,1.4,3.6,0.384,0.2,0.6,0.36,1.2,3.0,0.389,0.414,1.0,1.2,0.8,1.0,2.9,3.9,0.2,0.4,0.2,0.7,2.2,3.9,27.0,27,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Wesley Matthews,SG,30,DAL,73,73,34.2,4.6,11.6,0.393,2.4,6.6,0.363,2.2,5.0,0.432,0.496,2.0,2.5,0.816,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5,78.0,519,7,2015-16,12.5,3.1,1.9,1.0,0.2,33.9,78.0,10.9,4.2,1.0,2.4,6.7,1.8,0.36,4.2,0.432,0.863
285,Luc Mbah a Moute,SF,30,LAC,80,76,22.3,2.4,4.7,0.505,0.5,1.4,0.391,1.9,3.4,0.552,0.562,0.7,1.1,0.678,0.6,1.6,2.1,0.5,1.0,0.4,0.6,1.5,6.1,75.0,541,8,2015-16,3.1,2.3,0.4,0.6,0.3,17.0,75.0,2.8,1.3,0.5,0.2,0.5,1.1,0.325,2.2,0.485,0.526
286,James Michael McAdoo,PF,24,GSW,52,2,8.8,1.2,2.3,0.53,0.0,0.2,0.25,1.2,2.1,0.55,0.538,0.4,0.8,0.5,0.7,1.1,1.8,0.3,0.3,0.6,0.4,0.9,2.8,41.0,56,1,2015-16,2.9,1.4,0.4,0.2,0.2,6.4,41.0,2.0,1.1,0.4,0.0,0.0,1.1,0.5,2.0,0.537,0.531
287,Patrick McCaw,SG,21,GSW,71,20,15.1,1.5,3.5,0.433,0.6,1.7,0.333,0.9,1.7,0.533,0.516,0.4,0.5,0.784,0.3,1.1,1.4,1.1,0.5,0.2,0.5,0.9,4.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,CJ McCollum,SG,25,POR,80,80,35.0,8.7,18.0,0.48,2.3,5.5,0.421,6.3,12.5,0.506,0.544,3.4,3.7,0.912,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,23.0,80.0,180,3,2015-16,20.8,3.2,4.3,1.2,0.3,34.8,80.0,17.9,8.0,2.5,2.5,5.9,5.6,0.417,12.0,0.463,0.827
289,T.J. McConnell,PG,24,PHI,81,51,26.3,2.9,6.3,0.461,0.1,0.7,0.2,2.8,5.6,0.492,0.472,0.9,1.1,0.811,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,6.9,81.0,81,1,2015-16,6.1,3.1,4.5,1.2,0.1,19.8,81.0,5.7,2.7,1.7,0.4,1.1,2.3,0.348,4.6,0.499,0.634
290,Chris McCullough,PF,21,TOT,16,0,5.0,1.0,2.0,0.5,0.1,0.4,0.143,0.9,1.6,0.6,0.516,0.2,0.3,0.6,0.6,0.6,1.2,0.1,0.1,0.1,0.2,0.4,2.3,24.0,24,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Chris McCullough,PF,21,BRK,14,0,5.1,1.1,2.2,0.516,0.1,0.4,0.167,1.1,1.8,0.6,0.532,0.1,0.2,0.667,0.6,0.6,1.2,0.1,0.1,0.1,0.1,0.5,2.5,24.0,24,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Chris McCullough,PF,21,WAS,2,0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,24.0,24,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,K.J. McDaniels,SF,23,TOT,49,0,10.3,1.6,3.4,0.456,0.4,1.3,0.303,1.2,2.1,0.553,0.515,0.7,0.8,0.842,0.3,1.4,1.7,0.3,0.4,0.4,0.6,1.0,4.2,37.0,99,2,2015-16,2.4,1.1,0.3,0.2,0.2,6.4,37.0,1.9,0.8,0.5,0.2,0.7,0.6,0.28,1.3,0.468,0.8
291,K.J. McDaniels,SF,23,HOU,29,0,7.3,1.1,2.3,0.456,0.3,0.9,0.333,0.8,1.4,0.537,0.522,0.3,0.3,0.9,0.2,0.8,1.0,0.1,0.2,0.3,0.3,0.8,2.8,37.0,99,2,2015-16,2.4,1.1,0.3,0.2,0.2,6.4,37.0,1.9,0.8,0.5,0.2,0.7,0.6,0.28,1.3,0.468,0.8
291,K.J. McDaniels,SF,23,BRK,20,0,14.7,2.3,5.1,0.455,0.6,2.0,0.282,1.8,3.1,0.565,0.51,1.2,1.4,0.821,0.5,2.2,2.6,0.5,0.6,0.5,1.0,1.3,6.3,37.0,99,2,2015-16,2.4,1.1,0.3,0.2,0.2,6.4,37.0,1.9,0.8,0.5,0.2,0.7,0.6,0.28,1.3,0.468,0.8
292,Doug McDermott,SF,25,TOT,66,5,22.8,3.4,7.5,0.447,1.2,3.2,0.37,2.2,4.4,0.502,0.524,1.1,1.3,0.845,0.3,2.4,2.7,0.9,0.2,0.1,0.6,1.2,9.0,81.0,117,2,2015-16,9.4,2.4,0.7,0.2,0.1,23.0,81.0,8.0,3.6,0.7,1.4,3.2,2.2,0.425,4.8,0.47,0.857
292,Doug McDermott,SF,25,CHI,44,4,24.5,3.8,8.5,0.445,1.3,3.4,0.373,2.5,5.1,0.493,0.52,1.3,1.5,0.881,0.3,2.6,3.0,1.0,0.3,0.1,0.7,1.3,10.2,81.0,117,2,2015-16,9.4,2.4,0.7,0.2,0.1,23.0,81.0,8.0,3.6,0.7,1.4,3.2,2.2,0.425,4.8,0.47,0.857
292,Doug McDermott,SF,25,OKC,22,1,19.5,2.5,5.6,0.452,1.0,2.6,0.362,1.6,3.0,0.53,0.536,0.5,0.8,0.706,0.3,2.0,2.2,0.6,0.1,0.0,0.3,1.0,6.6,81.0,117,2,2015-16,9.4,2.4,0.7,0.2,0.1,23.0,81.0,8.0,3.6,0.7,1.4,3.2,2.2,0.425,4.8,0.47,0.857
293,JaVale McGee,C,29,GSW,77,10,9.6,2.7,4.1,0.652,0.0,0.0,0.0,2.7,4.1,0.658,0.652,0.7,1.4,0.505,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4,6.1,34.0,416,5,2012-13,9.1,4.8,0.3,0.4,2.0,18.1,79.0,6.7,3.8,1.1,0.0,0.0,3.8,1.0,6.7,0.574,0.591
294,Rodney McGruder,SG,25,MIA,78,65,25.2,2.4,5.9,0.413,0.9,2.8,0.332,1.5,3.1,0.488,0.492,0.6,0.9,0.62,1.2,2.1,3.3,1.6,0.6,0.2,0.7,1.8,6.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Ben McLemore,SG,23,SAC,61,26,19.3,3.0,6.9,0.43,1.1,2.8,0.382,1.9,4.1,0.462,0.507,1.1,1.5,0.753,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1,68.0,232,3,2015-16,7.8,2.2,1.2,0.8,0.1,21.2,68.0,6.7,2.9,1.5,1.0,2.7,1.9,0.362,4.0,0.474,0.718
296,Jordan McRae,SG,25,CLE,37,4,10.4,1.6,4.1,0.387,0.5,1.4,0.353,1.1,2.7,0.404,0.447,0.7,0.9,0.794,0.2,0.9,1.1,0.5,0.2,0.2,0.4,0.8,4.4,22.0,22,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Josh McRoberts,PF,29,MIA,22,14,17.3,2.0,5.4,0.373,0.6,1.4,0.419,1.4,4.0,0.356,0.428,0.3,0.4,0.667,1.0,2.3,3.4,2.3,0.5,0.2,1.0,1.4,4.9,42.0,409,6,2015-16,3.6,2.5,1.9,0.4,0.2,14.2,42.0,3.5,1.3,0.7,0.3,1.2,1.0,0.245,2.4,0.434,0.7
298,Jodie Meeks,SG,29,ORL,36,10,20.5,2.9,7.1,0.402,1.6,3.8,0.409,1.3,3.3,0.395,0.512,1.8,2.1,0.878,0.1,2.0,2.1,1.3,0.9,0.1,1.0,1.1,9.1,3.0,418,6,2014-15,11.1,1.7,1.3,1.0,0.1,24.4,60.0,8.9,3.7,1.0,1.2,3.5,2.5,0.349,5.4,0.46,0.906
299,Salah Mejri,C,30,DAL,73,11,12.4,1.2,1.9,0.642,0.0,0.0,0.333,1.2,1.8,0.649,0.646,0.5,0.8,0.59,1.3,2.9,4.2,0.2,0.4,0.8,0.5,2.1,2.9,34.0,34,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Jordan Mickey,PF,22,BOS,25,1,5.6,0.6,1.4,0.441,0.0,0.0,0.0,0.6,1.3,0.455,0.441,0.3,0.6,0.571,0.5,0.8,1.4,0.3,0.1,0.2,0.4,0.5,1.5,16.0,16,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Khris Middleton,SF,25,MIL,29,23,30.7,5.2,11.5,0.45,1.6,3.6,0.433,3.6,7.9,0.459,0.518,2.8,3.2,0.88,0.4,3.9,4.2,3.4,1.4,0.2,2.2,2.7,14.7,79.0,267,3,2015-16,18.2,3.8,4.2,1.7,0.2,36.1,79.0,14.5,6.4,2.3,1.8,4.6,4.6,0.396,9.9,0.466,0.888
302,C.J. Miles,SF,29,IND,76,29,23.4,3.7,8.5,0.434,2.2,5.4,0.413,1.5,3.1,0.471,0.565,1.1,1.2,0.903,0.4,2.6,3.0,0.6,0.6,0.3,0.5,2.0,10.7,64.0,639,10,2015-16,11.8,2.7,1.0,0.8,0.5,22.9,64.0,9.9,4.0,1.1,2.2,6.0,1.8,0.367,3.9,0.474,0.75
303,Mike Miller,SF,36,DEN,20,0,7.6,0.5,1.2,0.391,0.4,1.0,0.4,0.1,0.2,0.333,0.565,0.1,0.1,1.0,0.1,1.8,1.9,1.1,0.1,0.0,0.7,0.5,1.4,47.0,930,15,2015-16,1.3,1.1,0.9,0.3,0.1,7.9,47.0,1.3,0.5,0.4,0.4,1.1,0.1,0.365,0.2,0.3,
304,Patty Mills,PG,28,SAS,80,8,21.9,3.4,7.8,0.44,1.8,4.4,0.414,1.6,3.3,0.474,0.558,0.8,1.0,0.825,0.3,1.5,1.8,3.5,0.8,0.0,1.3,1.4,9.5,81.0,361,5,2015-16,8.5,2.0,2.8,0.7,0.1,20.5,81.0,7.6,3.2,0.9,1.5,4.0,1.7,0.384,3.6,0.469,0.81
305,Elijah Millsap,SG,29,PHO,2,0,11.5,0.5,3.5,0.143,0.0,1.0,0.0,0.5,2.5,0.2,0.143,0.5,1.0,0.5,1.5,1.5,3.0,0.5,0.0,0.0,1.0,1.0,1.5,20.0,67,1,2014-15,5.3,3.2,1.2,1.2,0.3,19.7,47.0,5.1,1.7,1.4,0.6,1.9,1.1,0.311,3.1,0.358,0.674
306,Paul Millsap,PF,31,ATL,69,67,34.0,6.2,14.1,0.442,1.1,3.5,0.311,5.1,10.6,0.486,0.481,4.5,5.9,0.768,1.6,6.1,7.7,3.7,1.3,0.9,2.3,2.7,18.1,81.0,768,10,2015-16,17.1,9.0,3.3,1.8,1.7,32.7,81.0,13.2,6.2,2.4,0.9,2.9,5.3,0.319,10.3,0.512,0.757
307,Nikola Mirotić,PF,25,CHI,70,15,24.0,3.7,8.9,0.413,1.8,5.4,0.342,1.8,3.5,0.52,0.516,1.4,1.8,0.773,0.9,4.6,5.5,1.1,0.8,0.8,1.1,1.8,10.6,66.0,148,2,2015-16,11.8,5.5,1.5,0.9,0.7,24.9,66.0,9.2,3.8,1.5,2.0,5.2,1.7,0.39,4.0,0.43,0.807
308,Greg Monroe,C,26,MIL,81,0,22.5,4.8,9.0,0.533,0.0,0.0,0.0,4.8,8.9,0.536,0.533,2.2,3.0,0.741,2.1,4.5,6.6,2.3,1.1,0.5,1.7,2.1,11.7,79.0,457,6,2015-16,15.3,8.8,2.3,0.9,0.8,29.3,79.0,11.9,6.2,1.6,0.0,0.0,6.2,0.0,11.9,0.522,0.74
309,E'Twaun Moore,SG,27,NOP,73,22,24.9,3.9,8.5,0.457,1.1,2.8,0.37,2.8,5.6,0.501,0.519,0.8,1.0,0.77,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,9.6,59.0,307,5,2015-16,7.5,2.3,1.7,0.6,0.3,21.4,59.0,6.6,3.2,0.9,0.8,1.8,2.4,0.452,4.8,0.491,0.629
310,Marcus Morris,SF,27,DET,79,79,32.5,5.3,12.7,0.418,1.5,4.5,0.331,3.8,8.2,0.466,0.477,1.8,2.3,0.784,1.0,3.7,4.6,2.0,0.7,0.3,1.1,2.1,14.0,80.0,337,4,2015-16,14.1,5.1,2.5,0.8,0.3,35.7,80.0,11.8,5.1,1.8,1.4,3.7,3.8,0.362,8.1,0.467,0.749
311,Markieff Morris,PF,27,WAS,76,76,31.2,5.3,11.7,0.457,0.9,2.6,0.362,4.4,9.1,0.483,0.497,2.4,2.8,0.837,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,14.0,64.0,372,5,2015-16,12.0,5.5,1.9,0.9,0.5,25.5,64.0,11.2,4.8,2.1,0.7,2.4,4.0,0.303,8.8,0.458,0.735
312,Anthony Morrow,SG,31,TOT,49,7,14.6,2.0,5.1,0.389,0.8,2.7,0.308,1.2,2.4,0.479,0.47,0.7,0.8,0.919,0.2,0.4,0.6,0.5,0.5,0.0,0.1,0.9,5.5,68.0,515,8,2015-16,5.6,0.9,0.4,0.3,0.1,13.6,68.0,4.9,2.0,0.3,1.2,3.0,0.8,0.387,1.9,0.442,0.744
312,Anthony Morrow,SG,31,OKC,40,7,15.7,2.2,5.6,0.386,0.9,3.0,0.294,1.3,2.6,0.49,0.464,0.6,0.7,0.885,0.3,0.5,0.7,0.5,0.6,0.1,0.2,1.0,5.8,68.0,515,8,2015-16,5.6,0.9,0.4,0.3,0.1,13.6,68.0,4.9,2.0,0.3,1.2,3.0,0.8,0.387,1.9,0.442,0.744
312,Anthony Morrow,SG,31,CHI,9,0,9.7,1.3,3.2,0.414,0.7,1.6,0.429,0.7,1.7,0.4,0.517,1.2,1.2,1.0,0.1,0.1,0.2,0.7,0.2,0.0,0.0,0.4,4.6,68.0,515,8,2015-16,5.6,0.9,0.4,0.3,0.1,13.6,68.0,4.9,2.0,0.3,1.2,3.0,0.8,0.387,1.9,0.442,0.744
313,Donatas Motiejūnas,PF,26,NOP,34,0,14.1,1.7,4.1,0.413,0.3,1.4,0.234,1.4,2.7,0.505,0.453,0.7,1.4,0.51,0.8,2.2,3.0,0.9,0.5,0.3,0.9,1.6,4.4,37.0,214,4,2015-16,6.2,2.9,1.1,0.5,0.1,14.8,37.0,5.5,2.4,1.2,0.4,1.5,2.0,0.281,4.0,0.5,0.642
314,Timofey Mozgov,C,30,LAL,54,52,20.4,3.1,6.1,0.515,0.0,0.0,0.0,3.1,6.1,0.517,0.515,1.2,1.4,0.808,1.9,3.0,4.9,0.8,0.3,0.6,1.3,2.5,7.4,76.0,369,6,2015-16,6.3,4.4,0.4,0.3,0.8,17.4,76.0,4.7,2.7,0.9,0.0,0.1,2.7,0.143,4.6,0.574,0.716
315,Emmanuel Mudiay,PG,20,DEN,55,41,25.6,3.8,10.0,0.377,1.0,3.2,0.315,2.8,6.8,0.408,0.428,2.4,3.0,0.784,0.5,2.7,3.2,3.9,0.7,0.2,2.2,1.7,11.0,68.0,68,1,2015-16,12.8,3.4,5.5,1.0,0.5,30.4,68.0,13.3,4.8,3.2,1.1,3.4,3.8,0.319,9.9,0.379,0.67
316,Shabazz Muhammad,SF,24,MIN,78,1,19.4,3.7,7.7,0.482,0.6,1.9,0.338,3.1,5.8,0.528,0.523,1.9,2.4,0.774,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1,9.9,82.0,157,3,2015-16,10.5,3.3,0.6,0.3,0.1,20.5,82.0,8.3,3.9,0.9,0.5,1.9,3.3,0.289,6.5,0.516,0.764
317,Dejounte Murray,PG,20,SAS,38,8,8.5,1.3,3.1,0.431,0.2,0.6,0.391,1.1,2.4,0.441,0.47,0.6,0.8,0.7,0.2,0.9,1.1,1.3,0.2,0.2,1.0,0.8,3.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Jamal Murray,SG,19,DEN,82,10,21.5,3.6,8.9,0.404,1.4,4.2,0.334,2.2,4.7,0.466,0.483,1.3,1.5,0.883,0.5,2.1,2.6,2.1,0.6,0.3,1.4,1.5,9.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Mike Muscala,C,25,ATL,70,3,17.7,2.4,4.8,0.504,0.7,1.6,0.418,1.8,3.2,0.546,0.573,0.7,0.9,0.766,1.1,2.3,3.4,1.4,0.4,0.6,0.8,1.4,6.2,60.0,120,2,2015-16,3.3,2.0,0.6,0.2,0.5,9.4,60.0,2.5,1.3,0.5,0.2,0.7,1.1,0.308,1.9,0.566,0.795
320,Larry Nance Jr.,PF,24,LAL,63,7,22.9,3.0,5.7,0.526,0.2,0.6,0.278,2.9,5.2,0.554,0.54,0.9,1.3,0.738,1.9,4.0,5.9,1.5,1.3,0.6,0.9,2.4,7.1,63.0,63,1,2015-16,5.5,5.0,0.7,0.9,0.4,20.1,63.0,4.8,2.5,0.7,0.0,0.2,2.5,0.1,4.6,0.541,0.681
321,Shabazz Napier,PG,25,POR,53,2,9.7,1.4,3.5,0.399,0.6,1.7,0.37,0.7,1.7,0.429,0.492,0.7,0.9,0.776,0.2,1.0,1.2,1.3,0.6,0.0,0.8,0.7,4.1,55.0,106,2,2015-16,3.7,1.0,1.8,0.4,0.0,10.9,55.0,3.7,1.2,0.8,0.6,1.9,0.6,0.327,1.8,0.351,0.733
322,Maurice Ndour,PF,24,NYK,32,4,10.3,1.2,2.7,0.453,0.0,0.2,0.143,1.2,2.5,0.481,0.459,0.6,0.8,0.731,0.7,1.3,2.0,0.3,0.5,0.3,0.4,0.9,3.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Gary Neal,SG,32,ATL,2,0,9.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,2.0,2.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,2.0,40.0,350,6,2015-16,9.8,2.1,1.2,0.5,0.0,20.2,40.0,8.1,3.8,0.7,1.0,2.5,2.8,0.41,5.6,0.489,0.855
324,Jameer Nelson,PG,34,DEN,75,39,27.3,3.6,8.1,0.444,1.4,3.6,0.388,2.2,4.4,0.489,0.531,0.6,0.8,0.714,0.4,2.2,2.6,5.1,0.7,0.1,1.7,2.6,9.2,39.0,753,12,2015-16,7.7,2.9,4.9,0.6,0.1,26.6,39.0,7.9,2.9,1.7,1.1,3.7,1.8,0.299,4.2,0.429,0.857
325,Raul Neto,PG,24,UTA,40,0,8.7,1.0,2.3,0.451,0.3,0.8,0.323,0.8,1.5,0.517,0.505,0.2,0.2,0.889,0.1,0.7,0.8,0.9,0.5,0.1,0.4,1.2,2.5,81.0,81,1,2015-16,5.9,1.5,2.1,0.8,0.0,18.5,81.0,5.2,2.2,1.3,0.8,2.0,1.4,0.395,3.2,0.453,0.743
326,Georges Niang,PF,23,IND,23,0,4.0,0.4,1.6,0.25,0.0,0.5,0.083,0.3,1.0,0.333,0.264,0.1,0.1,1.0,0.1,0.7,0.7,0.2,0.1,0.0,0.2,0.3,0.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Andrew Nicholson,PF,27,TOT,38,0,9.0,1.1,2.9,0.387,0.1,0.7,0.185,1.0,2.2,0.452,0.41,0.2,0.4,0.643,0.4,1.2,1.6,0.3,0.4,0.2,0.4,1.4,2.6,56.0,247,4,2015-16,6.9,3.6,0.4,0.2,0.4,14.7,56.0,5.5,2.6,0.7,0.7,2.0,1.9,0.36,3.5,0.536,0.785
327,Andrew Nicholson,PF,27,WAS,28,0,8.3,1.1,2.8,0.39,0.1,0.6,0.188,1.0,2.2,0.443,0.409,0.3,0.4,0.583,0.4,0.8,1.2,0.3,0.4,0.2,0.4,1.3,2.5,56.0,247,4,2015-16,6.9,3.6,0.4,0.2,0.4,14.7,56.0,5.5,2.6,0.7,0.7,2.0,1.9,0.36,3.5,0.536,0.785
327,Andrew Nicholson,PF,27,BRK,10,0,11.1,1.3,3.4,0.382,0.2,1.1,0.182,1.1,2.3,0.478,0.412,0.2,0.2,1.0,0.4,2.3,2.7,0.3,0.5,0.0,0.6,1.8,3.0,56.0,247,4,2015-16,6.9,3.6,0.4,0.2,0.4,14.7,56.0,5.5,2.6,0.7,0.7,2.0,1.9,0.36,3.5,0.536,0.785
328,Joakim Noah,C,31,NYK,46,46,22.1,2.2,4.4,0.49,0.0,0.0,0.0,2.2,4.4,0.493,0.49,0.7,1.7,0.436,3.5,5.2,8.8,2.2,0.7,0.8,1.3,2.8,5.0,29.0,572,8,2014-15,7.2,9.6,4.7,0.7,1.1,30.6,67.0,6.4,2.8,1.8,0.0,0.0,2.8,0.0,6.3,0.447,0.603
329,Nerlens Noel,C,22,TOT,51,19,20.5,3.6,6.1,0.595,0.0,0.0,0.0,3.6,6.0,0.597,0.595,1.5,2.2,0.694,1.8,3.9,5.8,1.0,1.3,1.0,1.0,2.5,8.7,67.0,142,2,2015-16,11.1,8.1,1.8,1.8,1.5,29.3,67.0,8.8,4.6,2.4,0.0,0.0,4.6,0.5,8.7,0.521,0.59
329,Nerlens Noel,C,22,PHI,29,7,19.4,3.7,6.0,0.611,0.0,0.0,0.0,3.7,6.0,0.615,0.611,1.5,2.2,0.683,1.6,3.4,5.0,1.0,1.5,0.9,1.0,2.4,8.9,67.0,142,2,2015-16,11.1,8.1,1.8,1.8,1.5,29.3,67.0,8.8,4.6,2.4,0.0,0.0,4.6,0.5,8.7,0.521,0.59
