Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%,Best Season
209,Mike James,PG,33,NOH,8,0,9.3,1.0,3.1,0.32,0.4,0.5,0.75,0.6,2.6,0.238,0.38,0.1,0.3,0.5,0.1,0.8,0.9,1.0,0.3,0.0,0.4,0.9,2.5,54.0,463,6,2007-08,5.0,1.3,1.1,0.4,0.0,13.3,54.0,5.4,1.9,0.7,0.6,1.8,1.3,0.32,3.6,0.363,0.813,2005-06
209,Mike James,PG,33,WAS,53,50,29.7,3.6,9.2,0.387,1.2,3.4,0.367,2.3,5.8,0.398,0.454,1.3,1.5,0.838,0.5,1.9,2.4,3.6,0.8,0.1,1.7,1.9,9.6,54.0,463,6,2007-08,5.0,1.3,1.1,0.4,0.0,13.3,54.0,5.4,1.9,0.7,0.6,1.8,1.3,0.32,3.6,0.363,0.813,2005-06
210,Antawn Jamison,PF,32,WAS,81,81,38.2,8.3,17.8,0.468,1.4,3.9,0.351,6.9,13.9,0.501,0.507,4.2,5.6,0.754,2.4,6.5,8.9,1.9,1.2,0.3,1.5,2.7,22.2,79.0,545,7,2007-08,21.4,10.2,1.5,1.3,0.4,38.7,79.0,17.9,7.8,1.4,1.5,4.5,6.3,0.339,13.5,0.468,0.76,2002-03
211,Marko Jarić,SG,30,MEM,53,0,11.4,0.9,2.7,0.331,0.2,0.5,0.393,0.7,2.2,0.316,0.369,0.5,0.8,0.707,0.4,0.8,1.2,1.4,0.5,0.2,0.9,1.2,2.6,75.0,394,6,2007-08,8.3,3.0,4.1,1.3,0.4,29.2,75.0,7.0,3.0,1.7,0.6,1.7,2.4,0.362,5.3,0.451,0.742,2004-05
212,Nathan Jawai,PF,22,TOR,6,0,3.2,0.2,0.7,0.25,0.0,0.0,,0.2,0.7,0.25,0.25,0.0,0.0,,0.2,0.2,0.3,0.0,0.0,0.0,0.3,0.5,0.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
213,Al Jefferson,C,24,MIN,50,50,36.7,9.7,19.5,0.497,0.0,0.1,0.0,9.7,19.4,0.499,0.497,3.7,5.0,0.738,3.4,7.5,11.0,1.6,0.8,1.7,1.8,2.8,23.1,82.0,281,4,2007-08,21.0,11.1,1.4,0.9,1.5,35.6,82.0,17.6,8.8,2.0,0.0,0.1,8.8,0.0,17.5,0.502,0.721,2007-08
214,Dontell Jefferson,SG,25,CHA,6,0,14.0,1.8,3.7,0.5,0.2,0.3,0.5,1.7,3.3,0.5,0.523,1.0,1.5,0.667,0.2,1.8,2.0,1.5,0.7,0.2,1.0,1.5,4.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
215,Richard Jefferson,SF,28,MIL,82,82,35.8,6.5,14.9,0.439,1.4,3.6,0.397,5.1,11.3,0.453,0.487,5.1,6.3,0.805,0.7,3.9,4.6,2.4,0.8,0.2,2.0,3.1,19.6,82.0,489,6,2007-08,22.6,4.2,3.1,0.9,0.3,39.0,82.0,16.2,7.5,2.4,0.9,2.6,6.6,0.362,13.6,0.486,0.798,2007-08
216,Jared Jeffries,SF,27,NYK,56,36,23.4,2.1,4.9,0.44,0.0,0.2,0.083,2.1,4.7,0.456,0.441,1.0,1.6,0.611,2.3,1.8,4.1,1.4,0.8,0.6,1.2,2.7,5.3,73.0,384,5,2007-08,3.7,3.3,0.9,0.5,0.3,18.2,73.0,3.7,1.5,0.9,0.1,0.3,1.4,0.16,3.4,0.424,0.527,2004-05
217,Yi Jianlian,PF,21,NJN,61,52,23.3,3.1,8.2,0.382,0.8,2.3,0.343,2.3,5.9,0.397,0.43,1.6,2.0,0.772,1.1,4.2,5.3,1.0,0.5,0.6,1.1,2.6,8.6,66.0,66,1,2007-08,8.6,5.2,0.8,0.5,0.8,25.0,66.0,7.9,3.3,1.4,0.1,0.3,3.2,0.286,7.6,0.427,0.841,2007-08
218,Amir Johnson,PF,21,DET,62,24,14.7,1.6,2.6,0.595,0.0,0.0,,1.6,2.6,0.595,0.595,0.4,0.6,0.657,1.6,2.1,3.7,0.3,0.3,1.0,0.5,2.8,3.5,62.0,73,1,2007-08,3.6,3.8,0.5,0.4,1.3,12.3,62.0,2.7,1.5,0.6,0.0,0.0,1.5,,2.7,0.558,0.673,2007-08
219,Anthony Johnson,PG,34,ORL,80,12,18.5,1.9,4.8,0.404,0.7,1.7,0.391,1.3,3.1,0.411,0.472,0.8,1.0,0.753,0.4,1.5,1.8,2.5,0.6,0.1,1.0,1.4,5.3,69.0,447,6,2007-08,5.6,2.0,3.8,0.8,0.1,22.2,69.0,5.1,2.2,1.2,0.6,1.3,1.6,0.452,3.8,0.431,0.814,2005-06
220,Joe Johnson,SG,27,ATL,79,79,39.5,7.8,18.0,0.437,1.9,5.2,0.36,6.0,12.7,0.468,0.489,3.8,4.6,0.826,0.8,3.6,4.4,5.8,1.1,0.2,2.5,2.2,21.4,82.0,544,7,2007-08,21.7,4.5,5.8,1.0,0.2,40.8,82.0,18.3,7.9,2.7,2.1,5.4,5.8,0.381,12.8,0.454,0.834,2006-07
221,Linton Johnson,PF,28,TOT,10,0,5.5,0.4,1.1,0.364,0.1,0.2,0.5,0.3,0.9,0.333,0.409,0.0,0.0,,0.3,0.5,0.8,0.2,0.1,0.0,0.2,0.7,0.9,8.0,141,3,2006-07,4.2,3.0,0.3,0.6,0.3,13.3,54.0,3.5,1.7,0.5,0.2,0.6,1.5,0.333,3.0,0.519,0.811,2005-06
221,Linton Johnson,PF,28,CHA,2,0,6.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.0,141,3,2006-07,4.2,3.0,0.3,0.6,0.3,13.3,54.0,3.5,1.7,0.5,0.2,0.6,1.5,0.333,3.0,0.519,0.811,2005-06
221,Linton Johnson,PF,28,CHI,8,0,5.3,0.5,1.4,0.364,0.1,0.3,0.5,0.4,1.1,0.333,0.409,0.0,0.0,,0.4,0.6,1.0,0.3,0.1,0.0,0.3,0.8,1.1,8.0,141,3,2006-07,4.2,3.0,0.3,0.6,0.3,13.3,54.0,3.5,1.7,0.5,0.2,0.6,1.5,0.333,3.0,0.519,0.811,2005-06
222,Trey Johnson,SG,24,CLE,4,0,3.5,0.0,1.3,0.0,0.0,0.0,,0.0,1.3,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.0,1.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
223,Dahntay Jones,SG,28,DEN,79,71,18.1,1.9,4.3,0.458,0.1,0.2,0.647,1.8,4.0,0.448,0.475,1.4,1.9,0.728,0.7,1.4,2.1,1.0,0.6,0.2,0.9,2.5,5.4,25.0,246,3,2006-07,7.5,2.0,0.9,0.5,0.3,21.4,78.0,5.9,2.8,1.2,0.1,0.2,2.8,0.417,5.8,0.479,0.793,2006-07
224,Damon Jones,PG,32,MIL,18,0,6.0,0.6,1.9,0.324,0.6,1.6,0.393,0.0,0.3,0.0,0.485,0.0,0.0,,0.0,0.3,0.3,0.4,0.2,0.0,0.3,0.2,1.8,67.0,489,7,2007-08,6.5,1.1,1.9,0.3,0.0,19.9,67.0,5.4,2.3,0.5,1.7,4.1,0.5,0.417,1.3,0.414,0.714,2004-05
225,Dwayne Jones,PF,25,CHA,6,0,8.7,0.7,1.2,0.571,0.0,0.0,,0.7,1.2,0.571,0.571,0.7,1.0,0.667,1.0,1.0,2.0,0.0,0.0,0.2,0.7,1.0,2.0,56.0,74,1,2007-08,1.4,2.5,0.2,0.2,0.4,8.4,56.0,0.8,0.4,0.3,0.0,0.0,0.4,0.0,0.8,0.543,0.483,2007-08
226,Fred Jones,SF,29,LAC,52,21,28.8,2.5,6.1,0.407,1.0,2.8,0.367,1.4,3.3,0.441,0.492,1.3,1.6,0.815,0.4,2.0,2.4,3.6,1.0,0.2,1.3,2.2,7.3,70.0,378,5,2007-08,7.6,2.4,2.4,0.7,0.3,25.1,70.0,6.2,2.6,1.1,1.1,2.7,1.5,0.385,3.4,0.45,0.746,2004-05
227,James Jones,SF,28,MIA,40,1,15.8,1.4,3.7,0.369,0.8,2.4,0.344,0.6,1.3,0.415,0.48,0.7,0.8,0.839,0.3,1.3,1.6,0.5,0.3,0.4,0.3,1.5,4.2,58.0,290,4,2007-08,8.0,2.8,0.6,0.4,0.3,22.0,58.0,5.6,2.5,0.5,1.6,3.5,0.9,0.444,2.1,0.426,0.878,2005-06
228,Solomon Jones,C,24,ATL,63,0,10.7,1.1,1.8,0.604,0.0,0.0,0.5,1.0,1.7,0.606,0.608,0.8,1.2,0.716,0.8,1.4,2.3,0.2,0.1,0.5,0.4,2.0,3.0,35.0,93,1,2007-08,1.0,1.2,0.0,0.1,0.1,4.1,35.0,0.9,0.3,0.3,0.0,0.1,0.3,0.0,0.8,0.429,0.55,2006-07
229,DeAndre Jordan,C,20,LAC,53,13,14.5,1.8,2.8,0.633,0.0,0.0,,1.8,2.8,0.633,0.633,0.8,2.1,0.385,1.4,3.1,4.5,0.2,0.2,1.1,0.8,1.8,4.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
230,Chris Kaman,C,26,LAC,31,24,29.7,5.2,9.8,0.528,0.0,0.0,,5.2,9.8,0.528,0.528,1.6,2.4,0.68,2.4,5.5,8.0,1.5,0.5,1.5,2.7,3.0,12.0,56.0,354,5,2007-08,15.7,12.7,1.9,0.6,2.8,37.2,56.0,12.5,6.0,2.9,0.0,0.1,6.0,0.0,12.4,0.486,0.762,2007-08
231,Jason Kapono,SG,27,TOR,80,12,22.9,3.3,7.6,0.432,1.2,2.9,0.428,2.0,4.7,0.435,0.513,0.4,0.5,0.81,0.3,1.7,2.0,1.3,0.3,0.0,0.9,1.8,8.2,81.0,321,5,2007-08,7.2,1.5,0.8,0.4,0.0,18.9,81.0,6.1,3.0,0.7,0.7,1.5,2.3,0.483,4.7,0.489,0.86,2006-07
232,Jason Kidd,PG,35,DAL,81,81,35.6,3.2,7.6,0.416,1.6,4.0,0.406,1.6,3.6,0.427,0.522,1.1,1.3,0.819,1.0,5.1,6.2,8.7,2.0,0.5,2.3,2.1,9.0,80.0,535,7,2007-08,10.8,7.5,10.1,1.7,0.3,36.3,80.0,9.9,3.8,3.3,1.5,3.9,2.3,0.381,6.0,0.387,0.818,2002-03
233,Tarence Kinsey,SG,24,CLE,50,3,5.5,0.6,1.4,0.449,0.1,0.4,0.389,0.5,1.0,0.471,0.5,0.7,0.8,0.868,0.2,0.6,0.8,0.2,0.2,0.0,0.4,0.7,2.0,11.0,59,1,2006-07,7.7,2.0,0.9,1.1,0.0,20.1,48.0,6.3,2.9,1.0,0.3,1.0,2.6,0.283,5.4,0.488,0.796,2006-07
234,Andrei Kirilenko,PF,27,UTA,67,10,27.3,3.8,8.5,0.449,0.3,1.1,0.274,3.5,7.4,0.475,0.467,3.6,4.6,0.785,1.3,3.5,4.8,2.6,1.2,1.1,1.8,1.9,11.6,72.0,492,7,2007-08,11.0,4.7,4.0,1.2,1.5,30.8,72.0,7.6,3.8,1.9,0.6,1.6,3.2,0.379,5.9,0.54,0.77,2003-04
235,Linas Kleiza,SF,24,DEN,82,7,22.2,3.5,7.9,0.447,1.1,3.3,0.326,2.5,4.6,0.533,0.515,1.8,2.5,0.725,1.1,2.9,4.0,0.8,0.4,0.2,1.0,1.9,9.9,79.0,219,3,2007-08,11.1,4.2,1.2,0.6,0.2,23.9,79.0,8.3,3.9,1.1,1.2,3.5,2.7,0.339,4.8,0.568,0.77,2007-08
236,Brevin Knight,PG,33,UTA,74,0,12.7,0.9,2.6,0.349,0.0,0.1,0.0,0.9,2.5,0.361,0.349,0.6,0.9,0.75,0.2,1.0,1.2,2.6,0.9,0.1,0.9,1.3,2.4,74.0,418,7,2007-08,4.6,1.9,4.4,1.4,0.1,22.6,74.0,4.6,1.9,1.0,0.0,0.1,1.9,0.0,4.5,0.411,0.873,2005-06
237,Kyle Korver,SF,27,UTA,78,2,24.0,3.1,7.2,0.438,1.3,3.4,0.386,1.8,3.8,0.485,0.529,1.4,1.6,0.882,0.4,2.9,3.3,1.8,0.6,0.4,1.2,2.2,9.0,75.0,387,5,2007-08,9.9,2.3,1.3,0.6,0.4,23.1,75.0,7.7,3.4,1.0,1.5,3.9,1.9,0.375,3.7,0.516,0.915,2006-07
238,Kosta Koufos,C,19,UTA,48,7,11.8,2.0,3.9,0.508,0.0,0.0,,2.0,3.9,0.508,0.508,0.8,1.1,0.706,1.0,1.8,2.9,0.4,0.3,0.6,0.5,1.5,4.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
239,Nenad Krstić,C,25,OKC,46,29,24.8,4.2,8.8,0.469,0.0,0.0,,4.2,8.8,0.469,0.469,1.4,1.7,0.797,1.8,3.7,5.5,0.6,0.5,1.1,1.0,2.5,9.7,45.0,226,3,2007-08,6.6,4.4,0.6,0.2,0.4,18.0,45.0,6.7,2.7,0.9,0.0,0.0,2.7,0.0,6.6,0.413,0.754,2005-06
240,Rob Kurz,PF,23,GSW,40,5,11.1,1.3,3.3,0.389,0.4,1.0,0.395,0.9,2.3,0.387,0.447,1.0,1.3,0.8,0.8,1.2,2.0,0.5,0.4,0.5,0.4,2.0,3.9,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
241,Carl Landry,PF,25,HOU,69,0,21.3,3.5,6.1,0.574,0.0,0.0,0.333,3.5,6.0,0.576,0.575,2.3,2.8,0.813,1.8,3.2,5.0,0.6,0.4,0.4,1.0,2.4,9.2,42.0,42,1,2007-08,8.1,4.9,0.5,0.4,0.2,16.9,42.0,5.2,3.2,0.6,0.0,0.0,3.2,0.0,5.2,0.619,0.661,2007-08
242,Acie Law,PG,24,ATL,55,1,10.2,0.9,2.5,0.374,0.2,0.5,0.31,0.8,2.0,0.391,0.406,0.9,1.1,0.817,0.1,0.9,1.1,1.6,0.2,0.1,0.5,0.8,2.9,56.0,56,1,2007-08,4.2,1.0,2.0,0.5,0.0,15.4,56.0,4.2,1.7,1.0,0.1,0.6,1.6,0.206,3.6,0.433,0.792,2007-08
243,Courtney Lee,SG,23,ORL,77,42,25.2,3.2,7.0,0.45,1.1,2.6,0.404,2.1,4.4,0.478,0.526,1.0,1.2,0.83,0.2,2.1,2.3,1.2,1.0,0.2,0.9,2.0,8.4,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
244,David Lee,C,25,NYK,81,74,34.9,6.4,11.7,0.549,0.0,0.0,0.0,6.4,11.7,0.551,0.549,3.1,4.1,0.755,3.2,8.6,11.7,2.1,1.0,0.3,1.9,3.2,16.0,81.0,206,3,2007-08,10.8,8.9,1.2,0.7,0.4,29.1,81.0,7.6,4.2,1.2,0.0,0.0,4.2,0.0,7.6,0.554,0.819,2007-08
245,Rashard Lewis,PF,29,ORL,79,79,36.2,6.1,13.8,0.439,2.8,7.0,0.397,3.3,6.8,0.482,0.54,2.8,3.4,0.836,1.2,4.6,5.7,2.6,1.0,0.6,2.0,2.5,17.7,81.0,518,7,2007-08,18.2,5.4,2.4,1.2,0.5,38.0,81.0,14.0,6.4,1.7,2.8,6.8,3.6,0.409,7.2,0.498,0.838,2006-07
246,Shaun Livingston,PG,23,TOT,12,1,19.3,2.6,5.0,0.517,0.0,0.0,,2.6,5.0,0.517,0.517,0.8,0.8,0.9,0.3,2.1,2.3,1.7,0.6,0.2,0.8,1.0,5.9,0.0,145,2,2006-07,9.3,3.4,5.1,1.1,0.5,29.8,54.0,8.3,3.9,2.0,0.1,0.3,3.8,0.313,8.0,0.469,0.707,2006-07
246,Shaun Livingston,PG,23,MIA,4,0,10.3,0.8,2.0,0.375,0.0,0.0,,0.8,2.0,0.375,0.375,0.8,1.0,0.75,0.0,0.5,0.5,1.0,0.5,0.0,0.8,1.0,2.3,0.0,145,2,2006-07,9.3,3.4,5.1,1.1,0.5,29.8,54.0,8.3,3.9,2.0,0.1,0.3,3.8,0.313,8.0,0.469,0.707,2006-07
246,Shaun Livingston,PG,23,OKC,8,1,23.8,3.5,6.5,0.538,0.0,0.0,,3.5,6.5,0.538,0.538,0.8,0.8,1.0,0.4,2.9,3.3,2.0,0.6,0.3,0.8,1.0,7.8,0.0,145,2,2006-07,9.3,3.4,5.1,1.1,0.5,29.8,54.0,8.3,3.9,2.0,0.1,0.3,3.8,0.313,8.0,0.469,0.707,2006-07
247,Brook Lopez,C,20,NJN,82,75,30.5,5.5,10.3,0.531,0.0,0.0,0.0,5.5,10.3,0.532,0.531,2.1,2.6,0.793,2.7,5.4,8.1,1.0,0.5,1.8,1.8,3.1,13.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
248,Robin Lopez,C,20,PHO,60,7,10.2,1.2,2.3,0.518,0.0,0.0,0.0,1.2,2.3,0.522,0.518,0.8,1.1,0.691,0.9,1.1,2.0,0.1,0.2,0.7,0.5,1.6,3.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
249,Kevin Love,C,20,MIN,81,37,25.3,3.9,8.5,0.459,0.0,0.2,0.105,3.9,8.3,0.469,0.461,3.3,4.1,0.789,3.4,5.7,9.1,1.0,0.4,0.6,1.5,2.5,11.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
250,Kyle Lowry,PG,22,TOT,77,21,21.8,2.5,5.6,0.435,0.3,1.3,0.255,2.1,4.4,0.488,0.464,2.4,2.9,0.801,0.3,2.1,2.5,3.6,0.9,0.2,1.5,1.9,7.6,82.0,92,1,2007-08,9.6,3.0,3.6,1.1,0.3,25.5,82.0,7.2,3.1,1.5,0.4,1.7,2.7,0.257,5.5,0.487,0.698,2007-08
250,Kyle Lowry,PG,22,MEM,49,21,21.9,2.3,5.6,0.412,0.3,1.4,0.246,1.9,4.1,0.468,0.443,2.6,3.3,0.801,0.3,2.0,2.3,3.6,1.0,0.2,1.6,1.8,7.6,82.0,92,1,2007-08,9.6,3.0,3.6,1.1,0.3,25.5,82.0,7.2,3.1,1.5,0.4,1.7,2.7,0.257,5.5,0.487,0.698,2007-08
250,Kyle Lowry,PG,22,HOU,28,0,21.7,2.8,5.8,0.475,0.3,1.0,0.276,2.5,4.8,0.519,0.5,1.9,2.3,0.8,0.5,2.3,2.8,3.5,0.8,0.3,1.4,2.0,7.6,82.0,92,1,2007-08,9.6,3.0,3.6,1.1,0.3,25.5,82.0,7.2,3.1,1.5,0.4,1.7,2.7,0.257,5.5,0.487,0.698,2007-08
251,Tyronn Lue,PG,31,TOT,44,0,11.8,1.6,3.7,0.438,0.6,1.4,0.435,1.0,2.3,0.44,0.522,0.3,0.4,0.737,0.1,0.9,1.0,1.4,0.2,0.0,0.5,1.2,4.2,50.0,449,7,2007-08,5.8,1.1,1.5,0.2,0.0,14.7,50.0,5.1,2.3,0.5,0.8,1.7,1.5,0.453,3.3,0.443,0.781,2006-07
251,Tyronn Lue,PG,31,MIL,30,0,13.1,1.8,4.0,0.454,0.7,1.5,0.467,1.1,2.5,0.446,0.542,0.4,0.5,0.75,0.2,1.0,1.2,1.5,0.2,0.0,0.7,1.4,4.7,50.0,449,7,2007-08,5.8,1.1,1.5,0.2,0.0,14.7,50.0,5.1,2.3,0.5,0.8,1.7,1.5,0.453,3.3,0.443,0.781,2006-07
251,Tyronn Lue,PG,31,ORL,14,0,9.2,1.2,3.1,0.395,0.4,1.2,0.353,0.8,1.9,0.423,0.465,0.1,0.2,0.667,0.0,0.8,0.8,1.0,0.1,0.0,0.1,0.9,3.0,50.0,449,7,2007-08,5.8,1.1,1.5,0.2,0.0,14.7,50.0,5.1,2.3,0.5,0.8,1.7,1.5,0.453,3.3,0.443,0.781,2006-07
252,Mark Madsen,C,33,MIN,19,1,6.1,0.2,0.7,0.214,0.0,0.0,,0.2,0.7,0.214,0.214,0.0,0.2,0.0,0.5,0.4,0.9,0.2,0.1,0.1,0.2,0.9,0.3,20.0,364,6,2006-07,1.1,1.6,0.2,0.2,0.2,8.4,56.0,0.8,0.4,0.4,0.0,0.0,0.4,,0.8,0.535,0.517,2003-04
253,Corey Maggette,PF,29,GSW,51,19,31.1,5.7,12.4,0.461,0.5,1.9,0.253,5.3,10.6,0.497,0.479,6.7,8.1,0.824,1.0,4.6,5.5,1.8,0.9,0.2,2.4,3.8,18.6,70.0,443,6,2007-08,22.1,5.6,2.7,1.0,0.1,35.7,70.0,14.3,6.5,2.8,1.1,2.9,5.4,0.384,11.4,0.477,0.812,2004-05
254,Jamaal Magloire,C,30,MIA,55,12,12.9,1.2,2.4,0.496,0.0,0.0,,1.2,2.4,0.496,0.496,0.5,1.1,0.483,1.5,2.5,4.0,0.4,0.2,0.5,0.6,2.2,2.9,31.0,463,5,2006-07,6.5,6.1,0.4,0.3,0.8,21.0,81.0,4.9,2.5,1.6,0.0,0.0,2.5,,4.9,0.504,0.541,2003-04
255,Stephon Marbury,PG,31,BOS,23,4,18.0,1.7,4.8,0.342,0.3,1.1,0.24,1.4,3.7,0.372,0.369,0.3,0.6,0.462,0.1,1.1,1.2,3.3,0.4,0.1,1.6,1.5,3.8,24.0,484,6,2006-07,16.4,2.9,5.4,1.0,0.1,37.1,74.0,12.9,5.3,2.4,1.7,4.7,3.7,0.357,8.2,0.448,0.769,2002-03
256,Shawn Marion,SF,30,TOT,69,68,35.8,5.5,11.4,0.485,0.1,0.8,0.189,5.4,10.7,0.506,0.491,1.7,2.1,0.796,2.6,5.9,8.5,2.0,1.3,1.0,1.5,1.9,12.9,63.0,546,7,2007-08,15.4,10.2,2.2,2.0,1.3,36.7,63.0,12.5,6.3,1.4,1.0,3.1,5.3,0.333,9.3,0.567,0.707,2005-06
256,Shawn Marion,SF,30,MIA,42,41,36.1,5.1,10.6,0.482,0.2,1.0,0.2,4.9,9.7,0.51,0.491,1.6,2.0,0.788,2.5,6.1,8.7,1.8,1.4,1.1,1.3,2.2,12.0,63.0,546,7,2007-08,15.4,10.2,2.2,2.0,1.3,36.7,63.0,12.5,6.3,1.4,1.0,3.1,5.3,0.333,9.3,0.567,0.707,2005-06
256,Shawn Marion,SF,30,TOR,27,27,35.3,6.2,12.7,0.488,0.1,0.5,0.154,6.1,12.2,0.502,0.491,1.9,2.3,0.806,2.7,5.6,8.3,2.3,1.1,0.8,1.8,1.5,14.3,63.0,546,7,2007-08,15.4,10.2,2.2,2.0,1.3,36.7,63.0,12.5,6.3,1.4,1.0,3.1,5.3,0.333,9.3,0.567,0.707,2005-06
257,Sean Marks,C,33,NOH,60,5,14.0,1.3,2.8,0.485,0.0,0.2,0.2,1.3,2.6,0.503,0.491,0.5,0.7,0.682,1.0,2.1,3.1,0.2,0.1,0.6,0.6,2.0,3.2,19.0,114,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
258,Donyell Marshall,PF,35,PHI,25,0,7.6,1.3,2.9,0.452,1.0,2.2,0.455,0.3,0.7,0.444,0.623,0.1,0.2,0.5,0.2,1.4,1.6,0.6,0.2,0.2,0.2,1.0,3.8,26.0,471,6,2006-07,7.0,4.0,0.6,0.5,0.5,16.8,81.0,6.1,2.6,0.8,1.2,3.3,1.4,0.351,2.7,0.514,0.663,2001-02
259,Cartier Martin,SF,24,CHA,33,1,8.1,0.8,2.3,0.364,0.3,1.0,0.303,0.5,1.3,0.409,0.429,0.6,0.8,0.8,0.2,0.8,1.0,0.4,0.2,0.1,0.3,1.0,2.6,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
260,Kenyon Martin,PF,31,DEN,66,66,32.0,4.8,9.8,0.491,0.2,0.6,0.368,4.6,9.2,0.498,0.502,1.8,3.0,0.604,1.2,4.8,6.0,2.0,1.5,1.1,1.6,3.0,11.7,71.0,414,6,2007-08,12.4,6.5,1.3,1.2,1.2,30.4,71.0,9.8,5.3,1.3,0.0,0.2,5.3,0.182,9.7,0.544,0.58,2003-04
261,Kevin Martin,SG,25,SAC,51,46,38.2,6.7,15.9,0.42,2.3,5.4,0.415,4.4,10.5,0.423,0.491,9.0,10.3,0.867,0.6,3.0,3.6,2.7,1.2,0.2,2.9,2.3,24.6,61.0,258,4,2007-08,23.7,4.5,2.1,1.0,0.1,36.3,61.0,15.0,6.8,2.1,1.8,4.4,5.1,0.402,10.6,0.478,0.869,2007-08
262,Desmond Mason,SG,31,OKC,39,19,27.3,3.2,7.3,0.435,0.0,0.1,0.0,3.2,7.2,0.44,0.435,1.2,2.2,0.541,1.1,3.0,4.0,1.2,0.4,0.8,1.4,2.5,7.5,59.0,521,7,2007-08,9.7,4.3,2.1,0.7,0.5,28.8,59.0,8.1,3.9,1.4,0.0,0.0,3.9,,8.1,0.482,0.659,2004-05
263,Roger Mason,SG,28,SAS,82,71,30.4,4.3,10.0,0.425,2.0,4.8,0.421,2.2,5.2,0.428,0.526,1.3,1.4,0.89,0.2,2.9,3.1,2.1,0.5,0.1,1.2,2.0,11.8,80.0,185,2,2007-08,9.1,1.6,1.7,0.5,0.2,21.4,80.0,7.5,3.3,0.9,1.6,4.1,1.7,0.398,3.4,0.498,0.873,2007-08
264,Jason Maxiell,C,25,DET,78,4,18.1,2.4,4.1,0.575,0.0,0.0,0.0,2.4,4.1,0.577,0.575,1.1,2.0,0.532,2.2,2.0,4.2,0.3,0.3,0.8,0.6,2.0,5.8,82.0,175,2,2007-08,7.9,5.3,0.6,0.3,1.1,21.6,82.0,5.4,2.9,0.9,0.0,0.0,2.9,0.0,5.4,0.539,0.633,2007-08
265,Sean May,PF,24,CHA,24,12,12.5,1.6,4.1,0.398,0.0,0.0,1.0,1.6,4.0,0.392,0.403,0.6,0.8,0.7,0.8,2.0,2.9,0.4,0.2,0.2,1.1,1.3,3.9,0.0,58,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
266,O.J. Mayo,SG,21,MEM,82,82,38.0,6.9,15.6,0.438,1.8,4.6,0.384,5.1,11.0,0.461,0.495,3.0,3.4,0.879,0.7,3.1,3.8,3.2,1.1,0.2,2.8,2.5,18.5,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
