Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%
171,Maurice Harkless,SF,19,ORL,76,59,26.0,3.4,7.4,0.461,0.4,1.5,0.274,3.0,5.9,0.51,0.489,1.0,1.7,0.57,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Josh Harrellson,C,23,MIA,6,0,5.2,0.7,1.5,0.444,0.2,0.8,0.2,0.5,0.7,0.75,0.5,0.2,0.3,0.5,0.5,0.7,1.2,0.0,0.2,0.2,0.5,0.7,1.7,37.0,37,1,2011-12,4.4,3.9,0.3,0.6,0.5,14.6,37.0,4.0,1.7,0.5,0.5,1.6,1.2,0.339,2.4,0.478,0.615
173,Al Harrington,C,32,ORL,10,0,11.9,2.0,5.7,0.351,0.8,3.0,0.267,1.2,2.7,0.444,0.421,0.3,0.4,0.75,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,5.1,64.0,788,11,2011-12,14.2,6.1,1.4,0.9,0.2,27.5,64.0,12.1,5.4,1.8,1.6,4.7,3.8,0.333,7.3,0.519,0.676
174,Devin Harris,SG,29,ATL,58,34,24.5,3.3,7.6,0.438,1.3,4.0,0.335,2.0,3.7,0.549,0.525,1.9,2.7,0.727,0.1,1.9,2.0,3.4,1.1,0.2,1.5,1.8,9.9,63.0,543,8,2011-12,11.3,1.8,5.0,1.0,0.2,27.6,63.0,8.6,3.8,1.9,1.2,3.4,2.6,0.362,5.2,0.498,0.746
175,Terrel Harris,SG,25,TOT,20,0,6.9,0.2,1.4,0.148,0.0,0.4,0.0,0.2,1.0,0.211,0.148,0.4,0.5,0.7,0.2,1.1,1.3,0.5,0.1,0.2,0.9,0.9,0.8,22.0,22,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Terrel Harris,SG,25,MIA,7,0,4.1,0.3,1.1,0.25,0.0,0.1,0.0,0.3,1.0,0.286,0.25,0.9,1.1,0.75,0.6,0.7,1.3,0.3,0.0,0.0,0.6,0.4,1.4,22.0,22,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Terrel Harris,SG,25,NOH,13,0,8.3,0.2,1.5,0.105,0.0,0.5,0.0,0.2,0.9,0.167,0.105,0.1,0.2,0.5,0.0,1.3,1.3,0.5,0.2,0.2,1.0,1.1,0.4,22.0,22,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Tobias Harris,SF-PF,20,TOT,55,34,23.6,4.2,9.3,0.455,0.6,2.0,0.315,3.6,7.3,0.493,0.488,1.9,2.5,0.752,1.3,3.9,5.2,1.3,0.6,0.8,1.2,2.2,11.0,42.0,42,1,2011-12,5.0,2.4,0.5,0.3,0.2,11.4,42.0,4.0,1.9,0.7,0.1,0.5,1.7,0.261,3.5,0.5,0.815
176,Tobias Harris,SF,20,MIL,28,14,11.6,1.9,4.1,0.461,0.3,0.8,0.333,1.6,3.4,0.489,0.491,0.8,0.9,0.885,0.6,1.4,2.0,0.5,0.3,0.3,0.6,1.1,4.9,42.0,42,1,2011-12,5.0,2.4,0.5,0.3,0.2,11.4,42.0,4.0,1.9,0.7,0.1,0.5,1.7,0.261,3.5,0.5,0.815
176,Tobias Harris,PF,20,ORL,27,20,36.1,6.7,14.7,0.453,1.0,3.2,0.31,5.7,11.5,0.494,0.487,3.0,4.1,0.721,2.1,6.4,8.5,2.1,0.9,1.4,1.8,3.3,17.3,42.0,42,1,2011-12,5.0,2.4,0.5,0.3,0.2,11.4,42.0,4.0,1.9,0.7,0.1,0.5,1.7,0.261,3.5,0.5,0.815
177,Udonis Haslem,PF,32,MIA,75,59,18.9,1.7,3.3,0.514,0.0,0.0,,1.7,3.3,0.514,0.514,0.4,0.6,0.711,1.3,4.1,5.4,0.5,0.4,0.2,0.6,2.3,3.9,64.0,594,8,2011-12,6.0,7.3,0.7,0.5,0.4,24.8,64.0,5.6,2.4,0.9,0.0,0.0,2.4,,5.6,0.423,0.814
178,Spencer Hawes,C,24,PHI,82,40,27.2,4.6,9.9,0.464,0.4,1.1,0.356,4.2,8.8,0.477,0.483,1.5,1.9,0.777,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11.0,37.0,338,5,2011-12,9.6,7.3,2.6,0.4,1.3,24.9,37.0,8.6,4.2,1.5,0.1,0.3,4.1,0.25,8.3,0.498,0.727
179,Chuck Hayes,C,29,SAC,74,1,16.3,1.1,2.6,0.442,0.0,0.0,0.0,1.1,2.6,0.444,0.442,0.4,0.6,0.625,1.5,2.5,4.0,1.5,0.4,0.2,0.6,1.5,2.7,54.0,478,7,2011-12,3.2,4.3,1.4,0.7,0.3,19.2,54.0,3.1,1.4,0.9,0.0,0.0,1.4,0.0,3.1,0.435,0.667
180,Gordon Hayward,SF,22,UTA,72,27,29.2,4.7,10.7,0.435,1.4,3.4,0.415,3.3,7.3,0.444,0.501,3.4,4.1,0.827,0.7,2.4,3.1,3.0,0.8,0.5,1.7,1.7,14.1,66.0,138,2,2011-12,11.8,3.5,3.1,0.8,0.6,30.5,66.0,8.9,4.0,1.7,0.8,2.4,3.2,0.346,6.5,0.496,0.832
181,Lazar Hayward,SF,26,MIN,4,0,7.8,0.5,2.5,0.2,0.0,1.0,0.0,0.5,1.5,0.333,0.2,1.5,1.5,1.0,0.0,1.0,1.0,0.8,0.5,0.0,0.0,0.8,2.5,26.0,68,1,2010-11,3.8,1.7,0.7,0.3,0.2,10.0,42.0,3.7,1.3,0.5,0.4,1.4,0.9,0.283,2.2,0.404,0.786
182,Brendan Haywood,C,33,CHA,61,17,19.0,1.5,3.5,0.431,0.0,0.0,0.0,1.5,3.5,0.433,0.431,0.5,1.1,0.455,2.0,2.7,4.8,0.5,0.3,0.8,0.8,2.0,3.5,54.0,733,10,2011-12,5.2,6.0,0.4,0.4,1.0,21.2,54.0,4.2,2.2,0.9,0.0,0.0,2.2,,4.2,0.518,0.469
183,Gerald Henderson,SG,25,CHA,68,58,31.4,5.6,12.6,0.447,0.5,1.5,0.33,5.1,11.1,0.462,0.466,3.8,4.6,0.824,0.8,2.9,3.7,2.6,1.0,0.5,1.6,2.2,15.5,55.0,166,3,2011-12,15.1,4.1,2.3,0.9,0.4,33.3,55.0,13.1,6.0,1.8,0.2,0.9,5.8,0.234,12.3,0.475,0.76
184,Xavier Henry,SF,21,NOH,50,2,12.5,1.3,3.2,0.41,0.1,0.2,0.364,1.2,3.0,0.413,0.422,1.2,1.8,0.63,0.4,1.4,1.8,0.3,0.3,0.1,0.6,1.4,3.9,45.0,83,2,2011-12,5.3,2.4,0.8,0.6,0.2,16.9,45.0,5.1,2.0,0.8,0.2,0.4,1.8,0.412,4.7,0.393,0.612
185,John Henson,PF,22,MIL,63,9,13.1,2.6,5.3,0.482,0.0,0.0,0.0,2.6,5.3,0.486,0.482,0.9,1.7,0.533,1.8,2.9,4.7,0.5,0.3,0.7,0.7,1.3,6.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Roy Hibbert,C,26,IND,79,79,28.7,4.9,10.9,0.448,0.0,0.1,0.25,4.9,10.8,0.449,0.449,2.1,2.8,0.741,3.7,4.6,8.3,1.4,0.5,2.6,2.1,3.5,11.9,65.0,297,4,2011-12,12.8,8.8,1.7,0.5,2.0,29.8,65.0,10.3,5.1,2.0,0.0,0.0,5.1,0.0,10.3,0.498,0.711
187,J.J. Hickson,C,24,POR,80,80,29.0,5.2,9.3,0.562,0.0,0.0,0.0,5.2,9.3,0.563,0.562,2.3,3.4,0.679,3.3,7.0,10.4,1.1,0.6,0.6,1.8,2.0,12.7,54.0,277,4,2011-12,8.4,6.2,0.8,0.6,0.6,23.0,54.0,7.3,3.4,1.3,0.0,0.0,3.4,0.0,7.2,0.469,0.642
188,Cory Higgins,SG,23,CHA,6,0,5.3,1.0,3.2,0.316,0.2,0.8,0.2,0.8,2.3,0.357,0.342,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.5,0.0,0.0,0.8,2.3,38.0,38,1,2011-12,3.9,0.9,0.9,0.1,0.2,11.1,38.0,4.2,1.4,1.0,0.1,0.5,1.3,0.2,3.7,0.343,0.7
189,Nenê,PF,30,WAS,61,49,27.2,4.7,9.7,0.48,0.0,0.0,0.0,4.7,9.7,0.481,0.48,3.2,4.4,0.729,1.7,5.0,6.7,2.9,0.9,0.6,2.3,2.8,12.6,39.0,566,8,2011-12,13.7,7.5,2.1,1.1,1.0,28.5,39.0,10.1,5.4,2.5,0.0,0.1,5.4,0.0,10.0,0.542,0.673
190,George Hill,PG,26,IND,76,76,34.5,5.1,11.5,0.443,1.7,4.6,0.368,3.4,6.8,0.494,0.518,2.3,2.8,0.817,0.6,3.1,3.7,4.7,1.1,0.3,1.5,1.8,14.2,50.0,281,4,2011-12,9.6,3.0,2.9,0.8,0.3,25.5,50.0,7.6,3.4,1.0,1.1,2.9,2.3,0.367,4.7,0.489,0.778
191,Grant Hill,SF,40,LAC,29,0,15.1,1.3,3.4,0.388,0.1,0.4,0.273,1.2,3.0,0.402,0.403,0.5,0.8,0.583,0.2,1.5,1.7,0.9,0.4,0.2,0.9,1.3,3.2,49.0,558,7,2011-12,10.2,3.5,2.2,0.8,0.6,28.1,49.0,9.2,4.1,1.3,0.3,1.1,3.8,0.264,8.1,0.47,0.761
192,Jordan Hill,PF,25,LAL,29,1,15.8,2.7,5.3,0.497,0.0,0.1,0.0,2.7,5.3,0.503,0.497,1.4,2.1,0.656,2.8,2.9,5.7,0.4,0.3,0.7,0.9,1.9,6.7,39.0,158,3,2011-12,5.0,4.8,0.4,0.4,0.7,14.1,39.0,4.2,2.1,0.8,0.0,0.1,2.1,0.0,4.2,0.506,0.638
193,Kirk Hinrich,PG,32,CHI,60,60,29.4,2.7,7.0,0.377,1.2,3.0,0.39,1.5,4.0,0.367,0.461,1.2,1.6,0.714,0.3,2.4,2.6,5.2,1.1,0.4,1.7,3.2,7.7,48.0,634,9,2011-12,6.6,2.1,2.8,0.8,0.2,25.8,48.0,6.1,2.5,1.2,1.0,2.8,1.6,0.346,3.3,0.472,0.781
194,Jrue Holiday,PG,22,PHI,78,78,37.5,7.1,16.5,0.431,1.2,3.2,0.368,5.9,13.3,0.446,0.466,2.3,3.1,0.752,1.1,3.1,4.2,8.0,1.6,0.4,3.7,2.2,17.7,65.0,220,3,2011-12,13.5,3.3,4.5,1.6,0.3,33.8,65.0,12.8,5.5,2.1,1.0,2.6,4.5,0.38,10.2,0.445,0.783
195,Justin Holiday,SG,23,PHI,9,0,15.8,1.8,5.3,0.333,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Ryan Hollins,C,28,LAC,60,0,11.1,1.2,1.9,0.614,0.0,0.0,,1.2,1.9,0.614,0.614,1.1,1.5,0.75,0.8,1.5,2.3,0.2,0.1,0.6,0.7,2.2,3.4,39.0,314,5,2011-12,3.4,2.1,0.2,0.1,0.4,13.4,39.0,2.2,1.2,0.9,0.0,0.0,1.2,,2.2,0.548,0.52
197,Tyler Honeycutt,SF,22,SAC,9,0,3.6,0.3,1.2,0.273,0.0,0.2,0.0,0.3,1.0,0.333,0.273,0.2,0.2,1.0,0.3,0.8,1.1,0.2,0.0,0.1,0.6,0.2,0.9,15.0,15,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Al Horford,C,26,ATL,74,74,37.2,7.8,14.3,0.543,0.0,0.1,0.5,7.7,14.2,0.544,0.545,1.8,2.8,0.644,2.6,7.6,10.2,3.2,1.1,1.1,2.0,2.2,17.4,11.0,317,4,2010-11,15.3,9.3,3.5,0.8,1.0,35.1,77.0,12.0,6.7,1.5,0.0,0.1,6.6,0.5,11.9,0.557,0.798
199,Dwight Howard,C,27,LAL,76,76,35.8,6.2,10.7,0.578,0.0,0.1,0.167,6.2,10.6,0.581,0.579,4.7,9.5,0.492,3.3,9.1,12.4,1.4,1.1,2.4,3.0,3.8,17.1,54.0,621,8,2011-12,20.6,14.5,1.9,1.5,2.1,38.3,54.0,13.4,7.7,3.2,0.0,0.1,7.7,0.0,13.3,0.579,0.491
200,Josh Howard,SF,32,MIN,11,4,18.8,2.8,7.0,0.403,0.5,1.5,0.313,2.4,5.5,0.426,0.435,0.6,1.1,0.583,0.8,2.5,3.3,0.4,0.9,0.3,0.9,1.6,6.7,43.0,496,7,2011-12,8.7,3.7,1.2,0.7,0.2,23.0,43.0,8.4,3.3,1.2,0.2,0.9,3.1,0.243,7.5,0.417,0.773
201,Juwan Howard,PF,39,MIA,7,2,7.3,1.4,2.7,0.526,0.0,0.0,,1.4,2.7,0.526,0.526,0.1,0.1,1.0,0.0,1.1,1.1,0.9,0.0,0.0,0.6,1.3,3.0,28.0,710,10,2010-11,2.4,2.1,0.4,0.2,0.1,10.4,57.0,2.2,1.0,0.4,0.0,0.0,1.0,,2.2,0.44,0.829
202,Kris Humphries,PF,27,BRK,65,21,18.3,2.1,4.8,0.448,0.0,0.0,0.0,2.1,4.7,0.451,0.448,1.5,1.9,0.789,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2.0,5.8,62.0,493,7,2011-12,13.8,11.0,1.5,0.8,1.2,34.9,62.0,10.8,5.2,1.9,0.0,0.0,5.2,,10.8,0.481,0.752
203,Serge Ibaka,PF,23,OKC,80,80,31.1,5.6,9.7,0.573,0.3,0.7,0.351,5.3,9.0,0.591,0.586,1.8,2.4,0.749,2.8,4.9,7.7,0.5,0.4,3.0,1.6,2.7,13.2,66.0,221,3,2011-12,9.1,7.5,0.4,0.5,3.7,27.2,66.0,7.4,4.0,1.2,0.0,0.0,4.0,0.333,7.4,0.536,0.661
204,Andre Iguodala,SG,29,DEN,80,80,34.7,5.0,11.0,0.451,1.1,3.6,0.317,3.8,7.4,0.515,0.502,1.9,3.4,0.574,1.0,4.3,5.3,5.4,1.7,0.7,2.6,1.6,13.0,62.0,615,8,2011-12,12.4,6.1,5.5,1.7,0.5,35.6,62.0,10.2,4.6,1.9,1.2,3.1,3.4,0.394,7.1,0.481,0.617
205,Ersan İlyasova,PF,25,MIL,73,54,27.6,5.1,11.0,0.462,1.3,2.9,0.444,3.8,8.1,0.469,0.521,1.7,2.2,0.796,2.1,5.0,7.1,1.6,0.9,0.5,1.0,2.5,13.2,60.0,267,4,2011-12,13.0,8.8,1.2,0.7,0.7,27.6,60.0,10.0,4.9,1.3,0.9,1.9,4.1,0.455,8.1,0.501,0.781
206,Kyrie Irving,PG,20,CLE,59,59,34.7,8.2,18.1,0.452,1.8,4.7,0.391,6.4,13.4,0.474,0.503,4.2,4.9,0.855,0.6,3.1,3.7,5.9,1.5,0.4,3.2,2.5,22.5,51.0,51,1,2011-12,18.5,3.7,5.4,1.1,0.4,30.5,51.0,14.6,6.9,3.1,1.4,3.6,5.4,0.399,11.1,0.491,0.872
207,Royal Ivey,SG,31,PHI,53,5,13.2,1.2,2.7,0.431,0.7,1.7,0.42,0.5,1.1,0.446,0.559,0.2,0.3,0.563,0.3,0.8,1.1,0.6,0.4,0.1,0.4,1.4,3.2,34.0,437,6,2009-10,2.1,0.8,0.6,0.4,0.0,7.4,44.0,1.9,0.8,0.3,0.3,0.8,0.5,0.4,1.1,0.438,0.75
208,Jarrett Jack,SG,29,GSW,79,4,29.7,4.9,10.8,0.452,1.0,2.6,0.404,3.9,8.3,0.466,0.499,2.1,2.5,0.843,0.3,2.8,3.1,5.6,0.8,0.1,2.0,1.7,12.9,45.0,532,7,2011-12,15.6,3.9,6.3,0.7,0.2,34.0,45.0,13.0,5.9,2.4,0.9,2.5,5.0,0.348,10.5,0.482,0.872
209,Reggie Jackson,PG,22,OKC,70,0,14.2,2.1,4.6,0.458,0.3,1.5,0.231,1.8,3.2,0.566,0.495,0.7,0.9,0.839,0.3,2.1,2.4,1.7,0.4,0.2,0.8,1.2,5.3,45.0,45,1,2011-12,3.1,1.2,1.6,0.6,0.0,11.1,45.0,3.5,1.1,0.8,0.3,1.4,0.8,0.21,2.2,0.392,0.862
210,Stephen Jackson,SF,34,SAS,55,6,19.5,2.2,6.0,0.373,0.8,3.1,0.271,1.4,2.9,0.481,0.442,0.9,1.3,0.7,0.4,2.4,2.8,1.5,0.7,0.3,1.4,1.6,6.2,47.0,717,10,2011-12,9.8,3.5,2.5,1.1,0.3,25.8,47.0,9.0,3.4,2.2,1.0,3.6,2.3,0.288,5.4,0.431,0.825
211,Bernard James,C,27,DAL,46,11,9.9,1.2,2.2,0.515,0.0,0.0,0.0,1.2,2.2,0.525,0.515,0.5,0.9,0.61,1.1,1.7,2.8,0.1,0.3,0.8,0.4,1.4,2.8,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Damion James,SF,25,BRK,2,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,LeBron James,PF,28,MIA,76,76,37.9,10.1,17.8,0.565,1.4,3.3,0.406,8.7,14.5,0.602,0.603,5.3,7.0,0.753,1.3,6.8,8.0,7.3,1.7,0.9,3.0,1.4,26.8,62.0,689,9,2011-12,27.1,7.9,6.2,1.9,0.8,37.5,62.0,18.9,10.0,3.4,0.9,2.4,9.1,0.362,16.5,0.556,0.771
214,Mike James,PG,37,DAL,45,23,19.2,2.2,6.0,0.373,1.1,2.8,0.384,1.2,3.2,0.363,0.461,0.5,0.6,0.793,0.2,1.4,1.6,3.1,0.6,0.1,1.2,2.1,6.1,11.0,539,7,2008-09,8.7,2.2,3.3,0.7,0.1,27.0,61.0,8.4,3.2,1.5,1.1,3.0,2.1,0.375,5.4,0.388,0.829
215,Antawn Jamison,PF,36,LAL,76,6,21.5,3.5,7.6,0.464,1.1,3.1,0.361,2.4,4.5,0.535,0.537,1.2,1.8,0.691,1.4,3.3,4.8,0.7,0.4,0.3,0.7,1.6,9.4,65.0,813,11,2011-12,17.2,6.3,2.0,0.8,0.7,33.1,65.0,16.1,6.5,1.4,1.4,4.1,5.1,0.341,12.0,0.425,0.683
216,Al Jefferson,C,28,UTA,78,78,33.1,7.8,15.8,0.494,0.0,0.2,0.118,7.8,15.6,0.5,0.495,2.1,2.8,0.77,2.0,7.2,9.2,2.1,1.0,1.1,1.3,2.2,17.8,61.0,550,8,2011-12,19.2,9.6,2.2,0.8,1.7,34.0,61.0,17.2,8.5,1.0,0.0,0.1,8.4,0.25,17.1,0.493,0.774
217,Richard Jefferson,SF,32,GSW,56,1,10.1,1.1,2.4,0.456,0.3,0.8,0.311,0.9,1.6,0.527,0.507,0.7,0.9,0.717,0.1,1.4,1.5,0.6,0.3,0.1,0.4,0.8,3.1,63.0,796,10,2011-12,9.2,3.5,1.4,0.6,0.3,27.7,63.0,7.7,3.2,0.8,1.8,4.3,1.4,0.42,3.5,0.411,0.694
218,Jared Jeffries,PF,31,POR,38,0,9.2,0.4,1.4,0.296,0.0,0.1,0.0,0.4,1.4,0.308,0.296,0.3,0.6,0.522,0.7,0.9,1.6,0.4,0.2,0.2,0.4,1.5,1.2,39.0,591,9,2011-12,4.4,3.9,0.7,0.7,0.6,18.7,39.0,3.7,1.5,0.7,0.1,0.4,1.4,0.188,3.3,0.438,0.681
219,Charles Jenkins,SG-PG,23,TOT,59,1,7.5,0.8,2.1,0.405,0.0,0.0,0.5,0.8,2.0,0.403,0.409,0.2,0.4,0.545,0.1,0.4,0.5,0.7,0.3,0.0,0.4,0.4,1.9,51.0,51,1,2011-12,5.8,1.3,3.3,0.6,0.1,17.5,51.0,5.7,2.5,1.2,0.1,0.4,2.5,0.15,5.3,0.469,0.872
219,Charles Jenkins,SG,23,GSW,47,0,6.2,0.7,1.8,0.422,0.0,0.0,0.5,0.7,1.7,0.42,0.428,0.2,0.4,0.556,0.1,0.3,0.4,0.6,0.2,0.0,0.4,0.4,1.7,51.0,51,1,2011-12,5.8,1.3,3.3,0.6,0.1,17.5,51.0,5.7,2.5,1.2,0.1,0.4,2.5,0.15,5.3,0.469,0.872
219,Charles Jenkins,PG,23,PHI,12,1,12.5,1.2,3.2,0.368,0.0,0.0,,1.2,3.2,0.368,0.368,0.2,0.3,0.5,0.3,0.7,0.9,1.3,0.5,0.1,0.2,0.3,2.5,51.0,51,1,2011-12,5.8,1.3,3.3,0.6,0.1,17.5,51.0,5.7,2.5,1.2,0.1,0.4,2.5,0.15,5.3,0.469,0.872
220,John Jenkins,SG,21,ATL,61,2,14.8,2.1,4.8,0.446,0.9,2.3,0.384,1.3,2.6,0.5,0.536,1.0,1.1,0.843,0.3,1.3,1.5,0.9,0.2,0.2,0.7,0.6,6.1,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Brandon Jennings,PG,23,MIL,80,80,36.2,6.2,15.6,0.399,2.2,5.8,0.375,4.1,9.8,0.412,0.468,2.9,3.5,0.819,0.7,2.3,3.1,6.5,1.6,0.1,2.5,1.9,17.5,66.0,211,3,2011-12,19.1,3.4,5.5,1.6,0.3,35.3,66.0,17.0,7.1,2.2,2.0,5.9,5.2,0.332,11.1,0.464,0.808
222,Jonas Jerebko,PF,25,DET,49,2,18.2,2.9,6.4,0.449,0.5,1.7,0.301,2.4,4.8,0.502,0.489,1.4,1.8,0.773,1.4,2.4,3.8,0.9,0.8,0.2,0.9,1.8,7.7,64.0,144,2,2011-12,8.7,4.8,0.7,0.6,0.3,22.9,64.0,7.1,3.3,1.0,0.5,1.7,2.8,0.302,5.4,0.519,0.806
223,Amir Johnson,PF,25,TOR,81,38,28.7,4.1,7.5,0.554,0.1,0.2,0.385,4.1,7.3,0.558,0.559,1.7,2.3,0.727,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7,10.0,64.0,353,5,2011-12,7.1,6.4,1.2,0.5,1.1,24.3,64.0,5.3,3.1,1.5,0.0,0.1,3.0,0.4,5.2,0.579,0.69
224,Chris Johnson,C,27,MIN,30,0,9.5,1.6,2.5,0.64,0.0,0.0,,1.6,2.5,0.64,0.64,0.7,1.1,0.618,0.7,1.3,2.0,0.3,0.2,0.9,0.4,1.6,3.9,27.0,41,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Chris Johnson,SF,22,MEM,8,0,12.8,1.4,3.1,0.44,0.8,2.3,0.333,0.6,0.9,0.714,0.56,0.1,0.3,0.5,0.6,0.8,1.4,0.3,0.5,0.0,0.4,0.6,3.6,27.0,41,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Ivan Johnson,PF,28,ATL,69,5,15.0,2.7,5.2,0.52,0.0,0.2,0.077,2.7,5.0,0.536,0.521,1.2,1.9,0.618,1.1,2.8,3.9,0.7,0.8,0.2,1.0,1.9,6.6,56.0,56,1,2011-12,6.4,4.0,0.6,0.8,0.3,16.7,56.0,4.9,2.5,1.2,0.0,0.1,2.5,0.333,4.8,0.517,0.72
227,James Johnson,SF,25,SAC,54,11,16.3,2.2,5.2,0.413,0.0,0.4,0.095,2.1,4.9,0.439,0.417,0.7,1.2,0.597,0.9,1.8,2.7,1.1,0.8,0.9,1.3,1.8,5.1,62.0,165,3,2011-12,9.1,4.7,2.0,1.1,1.4,25.2,62.0,8.4,3.8,1.6,0.3,1.0,3.5,0.317,7.4,0.467,0.704
228,Joe Johnson,SG,31,BRK,72,72,36.7,6.2,14.6,0.423,2.1,5.5,0.375,4.1,9.1,0.452,0.493,1.8,2.2,0.82,0.7,2.3,3.0,3.5,0.7,0.2,1.7,1.4,16.3,60.0,831,11,2011-12,18.8,3.7,3.9,0.8,0.2,35.5,60.0,15.5,7.1,1.9,2.1,5.4,5.0,0.388,10.2,0.489,0.849
229,Orlando Johnson,SG,23,IND,51,0,12.1,1.4,3.5,0.4,0.7,1.8,0.383,0.7,1.7,0.419,0.5,0.5,0.6,0.719,0.4,1.8,2.2,0.9,0.2,0.2,0.6,1.0,4.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Wesley Johnson,SF,25,PHO,50,21,19.1,3.2,7.9,0.407,1.0,3.1,0.323,2.2,4.8,0.461,0.47,0.5,0.7,0.771,0.4,2.0,2.5,0.7,0.4,0.4,1.0,1.1,8.0,65.0,144,2,2011-12,6.0,2.7,0.9,0.5,0.7,22.6,65.0,6.1,2.4,0.9,0.8,2.6,1.6,0.314,3.5,0.461,0.706
231,Darius Johnson-Odom,SG,23,LAL,4,0,1.5,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,0.3,0.8,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Dahntay Jones,SF,32,TOT,78,19,13.0,1.1,2.8,0.369,0.1,0.6,0.224,0.9,2.2,0.41,0.394,1.1,1.4,0.77,0.3,1.0,1.3,0.6,0.3,0.1,0.5,1.5,3.4,65.0,511,7,2011-12,5.3,1.8,1.0,0.4,0.2,16.2,65.0,4.3,1.8,0.7,0.5,1.2,1.3,0.429,3.1,0.402,0.838
232,Dahntay Jones,SF,32,DAL,50,15,12.7,1.0,2.8,0.357,0.2,0.7,0.216,0.8,2.1,0.408,0.386,1.3,1.6,0.805,0.3,1.1,1.4,0.6,0.2,0.1,0.4,1.5,3.5,65.0,511,7,2011-12,5.3,1.8,1.0,0.4,0.2,16.2,65.0,4.3,1.8,0.7,0.5,1.2,1.3,0.429,3.1,0.402,0.838
232,Dahntay Jones,SF,32,ATL,28,4,13.6,1.1,2.9,0.39,0.1,0.4,0.25,1.0,2.5,0.414,0.409,0.8,1.1,0.677,0.4,0.7,1.1,0.7,0.4,0.0,0.6,1.6,3.1,65.0,511,7,2011-12,5.3,1.8,1.0,0.4,0.2,16.2,65.0,4.3,1.8,0.7,0.5,1.2,1.3,0.429,3.1,0.402,0.838
