Player,Age,G,MP_PERGAME,FG_PERGAME,FGA_PERGAME,FG%_PERGAME,3P_PERGAME,3PA_PERGAME,3P%_PERGAME,2P_PERGAME,2PA_PERGAME,2P%_PERGAME,FT_PERGAME,FT%_PERGAME,ORB_PERGAME,DRB_PERGAME,TRB_PERGAME,AST_PERGAME,BLK_PERGAME,TOV_PERGAME,PTS_PERGAME,G_prev,Seasons Played,Season,PER_ADVANCED,AST%_ADVANCED,USG%_ADVANCED,OWS_ADVANCED,WS_ADVANCED,WS/48_ADVANCED,BPM_ADVANCED,VORP_ADVANCED,G_diff,GS_diff,MP_diff,FG_diff,FGA_diff,3P_diff,3PA_diff,2P_diff,2PA_diff,FT_diff,FTA_diff,DRB_diff,TRB_diff,AST_diff,BLK_diff,TOV_diff,PTS_diff,PTS_diff_BS,PER_diff,AST%_diff,USG%_diff,OWS_diff,STL%_diff,BLK%_diff,3PAr_diff,ORB%_diff,OBPM_diff,DBPM_diff,DWS_diff,WS_diff,WS/48_diff,BPM_diff,VORP_diff,Seed,Previous Seed,Seed Difference,PCT,MIP Rank,MIP Share
Deron Williams,22,80,36.9,6.2,13.5,0.456,1.0,3.2,0.322,5.2,10.4,0.498,2.8,0.767,0.5,2.8,3.3,9.3,0.2,3.1,16.2,80.0,1,2006-07,17.1,41.6,22.2,5.3,7.2,0.117,1.3,2.4,0.0,33.0,8.099999999999998,2.0,3.4000000000000004,-0.10000000000000009,0.5,2.1,3.1000000000000005,1.5999999999999999,2.0,0.7999999999999998,0.8999999999999999,4.800000000000001,0.0,1.3,5.399999999999999,5.399999999999999,4.700000000000001,13.0,1.8999999999999986,3.8,0.0,-0.19999999999999996,-0.03700000000000003,-0.10000000000000009,3.1,-0.10000000000000009,0.5999999999999999,4.4,0.05800000000000001,3.0,2.1999999999999997,6.0,16.0,10.0,0.6219512195121951,3,0.157
Mo Williams,24,68,36.4,6.9,15.4,0.446,1.2,3.4,0.346,5.7,12.1,0.474,2.3,0.855,0.8,4.0,4.8,6.1,0.1,3.0,17.3,58.0,3,2006-07,16.3,28.2,24.4,2.2,3.2,0.061,-0.5,0.9,10.0,56.0,10.0,2.3000000000000007,4.6,-0.10000000000000009,0.10000000000000009,2.4000000000000004,4.5,0.5999999999999999,0.8000000000000003,2.1,2.3,2.0999999999999996,0.0,1.2,5.200000000000001,5.200000000000001,1.3000000000000007,2.099999999999998,1.0,0.7000000000000002,0.0,-0.2,-0.087,0.20000000000000018,0.09999999999999998,-0.5,-0.09999999999999998,0.7000000000000002,-0.018000000000000002,-0.5,0.09999999999999998,28.0,17.0,-11.0,0.34146341463414637,0,0.0
LaMarcus Aldridge,22,76,34.9,7.4,15.3,0.484,0.0,0.1,0.143,7.4,15.2,0.486,3.0,0.762,2.9,4.7,7.6,1.6,1.2,1.7,17.8,63.0,1,2007-08,18.5,8.8,25.3,3.5,6.2,0.113,0.2,1.5,13.0,54.0,12.799999999999997,3.6000000000000005,7.700000000000001,0.0,0.1,3.6000000000000005,7.6,1.7,2.0999999999999996,2.0,2.5999999999999996,1.2000000000000002,0.0,1.0,8.8,8.8,1.3999999999999986,5.6000000000000005,6.0,1.0,0.20000000000000007,-1.4000000000000004,0.002,-2.799999999999999,1.0,0.6,1.7999999999999998,2.8000000000000003,-0.0049999999999999906,1.5999999999999999,1.3,16.0,25.0,9.0,0.5,3,0.205
Andrew Bogut,23,78,34.9,6.0,11.7,0.511,0.0,0.1,0.0,6.0,11.6,0.515,2.4,0.587,3.1,6.6,9.8,2.6,1.7,2.2,14.3,66.0,2,2007-08,17.5,12.4,20.2,2.6,4.8,0.085,0.0,1.4,12.0,12.0,0.6999999999999957,0.7000000000000002,2.1999999999999993,0.0,0.0,0.7000000000000002,2.0999999999999996,0.7,1.1999999999999997,0.2999999999999998,1.0,-0.3999999999999999,1.2,-0.09999999999999964,2.0,2.0,2.0,-1.5,2.8999999999999986,0.0,0.09999999999999987,2.7,0.0,1.5,-0.2,0.2,0.8999999999999999,0.7999999999999998,0.0,0.0,0.19999999999999996,24.0,28.0,4.0,0.3170731707317073,15T,0.011
Ronnie Brewer,22,76,27.5,4.7,8.3,0.558,0.1,0.7,0.22,4.5,7.7,0.587,2.6,0.759,1.3,1.6,2.9,1.8,0.3,0.9,12.0,56.0,1,2007-08,18.4,9.7,17.5,5.4,7.8,0.178,3.8,3.1,20.0,62.0,15.4,2.9000000000000004,4.9,0.1,0.49999999999999994,2.7,4.4,1.6,1.9,0.9000000000000001,1.5999999999999999,1.4,0.19999999999999998,0.5,7.4,7.4,3.1999999999999993,3.999999999999999,0.6999999999999993,4.300000000000001,0.30000000000000027,0.0,0.032,-1.0,2.0,0.6000000000000001,1.7,6.1,0.05399999999999999,2.5999999999999996,2.5,8.0,6.0,-2.0,0.6585365853658537,11,0.019
José Calderón,26,82,30.3,4.5,8.6,0.519,1.0,2.2,0.429,3.5,6.4,0.551,1.3,0.908,0.4,2.5,2.9,8.3,0.1,1.5,11.2,77.0,2,2007-08,20.5,42.3,16.8,8.1,10.2,0.197,4.5,4.1,5.0,45.0,9.3,1.1,2.0,0.7,1.2000000000000002,0.3999999999999999,0.8000000000000007,-0.19999999999999996,-0.3999999999999999,1.0,1.2,3.3000000000000007,0.0,0.10000000000000009,2.5,2.5,1.3999999999999986,2.5999999999999943,-2.6999999999999993,4.1,-0.10000000000000009,0.0,0.11100000000000002,0.10000000000000009,2.0999999999999996,0.4,0.7000000000000002,4.799999999999999,0.035,2.5,2.4999999999999996,15.0,9.0,-6.0,0.5,7,0.072
Baron Davis,28,82,39.0,7.9,18.6,0.426,2.1,6.4,0.33,5.8,12.2,0.477,3.9,0.75,1.2,3.5,4.7,7.6,0.5,2.8,21.8,63.0,6,2007-08,19.8,29.7,25.6,5.9,8.7,0.131,3.6,4.5,19.0,20.0,3.700000000000003,0.7000000000000002,2.3000000000000007,0.8,2.0,0.0,0.29999999999999893,-0.5000000000000004,-0.7000000000000002,-0.10000000000000009,0.2999999999999998,-0.5,0.0,-0.30000000000000027,1.6999999999999993,-1.0999999999999979,-1.1999999999999993,-7.199999999999999,-0.8999999999999986,1.8000000000000007,0.0,0.0,0.07199999999999995,0.6000000000000001,0.10000000000000009,-0.2,0.5,2.299999999999999,-0.008000000000000007,0.0,1.2999999999999998,12.0,12.0,0.0,0.5853658536585366,0,0.0
Mike Dunleavy,27,82,36.0,6.5,13.6,0.476,2.0,4.7,0.424,4.5,8.9,0.504,4.1,0.834,0.7,4.5,5.2,3.5,0.4,2.3,19.1,82.0,5,2007-08,17.3,16.1,21.8,5.9,8.5,0.138,1.7,2.8,0.0,33.0,4.5,1.7999999999999998,3.1999999999999993,1.1,2.0,0.7000000000000002,1.3000000000000007,1.4999999999999996,1.6000000000000005,0.2999999999999998,-0.09999999999999964,0.7000000000000002,0.10000000000000003,0.4999999999999998,6.300000000000001,5.700000000000001,3.200000000000001,1.9000000000000021,2.8000000000000007,3.3000000000000003,-0.20000000000000018,0.20000000000000007,0.08399999999999996,-1.5,2.1999999999999997,-0.5,0.10000000000000009,3.4000000000000004,0.04300000000000001,1.7,1.4999999999999998,20.0,19.0,-1.0,0.43902439024390244,6,0.082
Francisco García,26,79,26.5,4.4,9.5,0.463,1.4,3.7,0.391,3.0,5.9,0.508,2.1,0.779,0.7,2.7,3.3,1.6,0.6,1.6,12.3,79.0,2,2007-08,15.1,10.2,20.7,2.4,4.2,0.097,0.8,1.5,0.0,15.0,8.7,2.3000000000000003,4.7,0.7,1.8000000000000003,1.6,3.0000000000000004,0.9000000000000001,1.2000000000000002,0.8000000000000003,0.6999999999999997,0.5,0.09999999999999998,0.7000000000000001,6.300000000000001,6.300000000000001,3.4000000000000004,0.3999999999999986,4.799999999999999,1.2999999999999998,0.6999999999999997,-0.4999999999999998,-0.008000000000000007,-1.2999999999999998,2.0999999999999996,-0.30000000000000004,0.6000000000000001,1.8000000000000003,0.017,1.9000000000000001,1.2,18.0,23.0,5.0,0.4634146341463415,0,0.0
Rudy Gay,21,81,37.0,7.7,16.7,0.461,1.7,4.8,0.346,6.1,12.0,0.507,3.1,0.785,1.7,4.4,6.2,2.0,1.0,2.3,20.1,78.0,1,2007-08,17.4,9.3,25.0,2.9,5.0,0.08,0.8,2.1,3.0,38.0,10.0,3.6000000000000005,7.0,1.0,3.0,2.6999999999999997,4.1,1.2000000000000002,1.1999999999999997,1.1000000000000005,1.7000000000000002,0.7,0.09999999999999998,0.4999999999999998,9.3,9.3,4.999999999999998,1.3000000000000007,3.6999999999999993,3.4,0.19999999999999996,-0.8000000000000003,0.09799999999999998,-0.09999999999999964,3.0,0.09999999999999998,1.1,4.5,0.069,3.0,2.2,27.0,30.0,3.0,0.2682926829268293,2,0.267
Manu Ginóbili,30,74,31.1,6.1,13.3,0.46,2.1,5.3,0.401,4.0,8.0,0.499,5.1,0.86,0.9,3.9,4.8,4.5,0.4,2.7,19.5,75.0,5,2007-08,24.3,26.4,28.7,6.6,11.1,0.232,8.3,6.0,-1.0,-13.0,3.6000000000000014,0.7999999999999998,1.9000000000000004,0.40000000000000013,1.0,0.3999999999999999,0.9000000000000004,0.7999999999999998,1.0,0.2999999999999998,0.39999999999999947,1.0,0.0,0.6000000000000001,3.0,3.0,0.1999999999999993,3.799999999999997,1.5999999999999979,0.2999999999999998,-0.19999999999999973,0.10000000000000009,0.017000000000000015,-0.30000000000000027,0.2999999999999998,0.20000000000000018,0.20000000000000018,0.5,-0.013999999999999985,0.5000000000000009,0.9000000000000004,5.0,3.0,-2.0,0.6829268292682927,0,0.0
Danny Granger,24,80,36.0,6.7,15.1,0.446,2.1,5.3,0.404,4.6,9.8,0.468,4.0,0.852,1.2,4.9,6.1,2.1,1.1,2.1,19.6,82.0,2,2007-08,16.7,9.6,23.2,4.1,7.3,0.122,1.4,2.5,-2.0,23.0,2.0,1.7999999999999998,4.5,0.8,1.7999999999999998,1.0999999999999996,2.700000000000001,1.1,1.1,1.6000000000000005,1.5,0.7000000000000002,0.40000000000000013,0.5,5.700000000000001,5.700000000000001,2.799999999999999,2.5999999999999996,5.0,0.19999999999999973,0.40000000000000013,0.5000000000000002,0.01899999999999996,-1.1999999999999997,0.9,0.2,0.6000000000000001,0.7999999999999998,0.010999999999999996,1.2,1.0,20.0,19.0,-1.0,0.43902439024390244,28T,0.003
Devin Harris,24,64,31.6,5.0,10.8,0.463,0.9,2.6,0.335,4.1,8.2,0.504,3.9,0.824,0.4,2.3,2.7,5.8,0.2,2.5,14.8,80.0,3,2007-08,17.5,31.1,22.6,3.6,5.6,0.132,1.0,1.5,-16.0,0.0,5.600000000000001,1.2999999999999998,3.4000000000000004,0.7,2.0,0.5999999999999996,1.3999999999999995,1.1999999999999997,1.4000000000000004,0.3999999999999999,0.20000000000000018,2.0999999999999996,-0.09999999999999998,0.7,4.600000000000001,4.600000000000001,1.5,8.200000000000003,3.5,-0.10000000000000009,-0.10000000000000009,-0.4,0.15699999999999997,-1.1,1.5,-1.8,-1.0,-0.9000000000000004,-0.01899999999999999,-0.19999999999999996,-0.19999999999999996,0.0,0.0,0.0,0.0,0,0.0
Dwight Howard,22,82,37.7,7.1,11.9,0.599,0.0,0.0,0.0,7.1,11.8,0.601,6.5,0.59,3.4,10.8,14.2,1.3,2.1,3.2,20.7,82.0,3,2007-08,22.9,6.1,24.2,6.4,12.9,0.2,2.8,3.7,0.0,0.0,0.8000000000000043,0.6999999999999993,1.3000000000000007,0.0,0.0,0.6999999999999993,1.200000000000001,1.7000000000000002,2.8000000000000007,2.0,1.8999999999999986,-0.5999999999999999,0.20000000000000018,-0.6999999999999997,3.099999999999998,3.099999999999998,1.7999999999999972,-3.4000000000000004,1.5,2.5000000000000004,0.0,0.0,0.002,-0.9000000000000004,-0.09999999999999987,0.09999999999999987,0.6000000000000005,3.200000000000001,0.04600000000000001,0.0,0.0,9.0,16.0,7.0,0.6341463414634146,23T,0.005
Andre Iguodala,24,82,39.5,7.1,15.6,0.456,1.2,3.7,0.329,5.9,11.8,0.496,4.5,0.721,1.0,4.4,5.4,4.8,0.6,2.6,19.9,76.0,3,2007-08,19.0,20.3,23.8,5.3,9.6,0.143,4.0,4.9,6.0,6.0,-0.7999999999999972,1.2999999999999998,2.5999999999999996,0.6,1.7000000000000002,0.7000000000000002,0.8000000000000007,-1.4000000000000004,-1.0999999999999996,-0.2999999999999998,-0.2999999999999998,-0.9000000000000004,0.19999999999999996,-0.7999999999999998,1.6999999999999993,1.6999999999999993,0.8999999999999986,-3.5,1.1999999999999993,1.2000000000000002,0.19999999999999973,0.3999999999999999,0.08399999999999999,0.10000000000000009,1.2,0.3999999999999999,0.8000000000000003,1.8999999999999995,0.022999999999999993,1.6,1.5000000000000004,17.0,20.0,3.0,0.4878048780487805,18T,0.008
Al Jefferson,23,82,35.6,8.8,17.6,0.5,0.0,0.1,0.0,8.8,17.5,0.502,3.5,0.721,3.8,7.4,11.1,1.4,1.5,2.0,21.0,69.0,3,2007-08,22.7,7.5,27.5,4.8,7.7,0.127,1.6,2.6,13.0,22.0,2.0,2.200000000000001,4.800000000000001,0.0,0.1,2.200000000000001,4.699999999999999,0.6000000000000001,0.5,-0.09999999999999964,0.09999999999999964,0.09999999999999987,0.0,0.0,5.0,5.0,2.8999999999999986,0.2999999999999998,5.100000000000001,1.5,0.19999999999999996,-0.2999999999999998,0.002,-0.09999999999999964,1.7999999999999998,-0.8999999999999999,-0.3999999999999999,1.1000000000000005,-0.010000000000000009,0.9000000000000001,1.0,28.0,24.0,-4.0,0.2682926829268293,4,0.16
Richard Jefferson,27,82,39.0,7.5,16.2,0.466,0.9,2.6,0.362,6.6,13.6,0.486,6.6,0.798,1.1,3.0,4.2,3.1,0.3,2.4,22.6,55.0,5,2007-08,17.4,15.0,26.1,6.1,7.6,0.114,0.3,1.8,27.0,29.0,3.3999999999999986,2.0,4.1,0.0,0.0,2.0,4.1,2.3,2.4000000000000004,-0.5,-0.20000000000000018,0.3999999999999999,0.19999999999999998,0.19999999999999973,6.300000000000001,3.1000000000000014,3.599999999999998,1.9000000000000004,4.0,4.1,0.29999999999999993,0.2,-0.057999999999999996,0.5,1.9000000000000001,-0.19999999999999996,0.10000000000000009,4.199999999999999,0.032,1.7,1.5,21.0,14.0,-7.0,0.4146341463414634,0,0.0
Chris Kaman,25,56,37.2,6.0,12.5,0.483,0.0,0.1,0.0,6.0,12.4,0.486,3.6,0.762,3.1,9.6,12.7,1.9,2.8,2.9,15.7,75.0,4,2007-08,17.5,9.3,21.7,0.4,3.6,0.083,0.3,1.2,-19.0,-11.0,8.200000000000003,2.1,3.8000000000000007,0.0,0.1,2.1,3.700000000000001,1.4,1.7000000000000002,3.8999999999999995,4.8999999999999995,0.7999999999999998,1.2999999999999998,0.8999999999999999,5.6,3.799999999999999,4.6,3.200000000000001,2.6999999999999993,0.7,-0.19999999999999996,1.5,0.004,0.5999999999999996,2.1,1.2,0.0,0.7000000000000002,0.020000000000000004,3.3,1.7,25.0,17.0,-8.0,0.2804878048780488,13,0.014
Linas Kleiza,23,79,23.9,3.9,8.3,0.472,1.2,3.5,0.339,2.7,4.8,0.568,2.1,0.77,1.2,3.1,4.2,1.2,0.2,1.1,11.1,79.0,2,2007-08,14.4,7.5,18.9,3.1,4.7,0.119,-0.9,0.5,0.0,-1.0,5.099999999999998,1.4,2.3000000000000007,0.09999999999999987,0.7000000000000002,1.2000000000000002,1.5999999999999996,0.6000000000000001,1.0000000000000002,0.7000000000000002,0.8000000000000003,0.6,0.0,0.10000000000000009,3.5,3.5,3.3000000000000007,3.0,1.2999999999999972,1.5,0.20000000000000007,0.0,-0.04600000000000004,-0.5,1.8,-0.20000000000000007,0.40000000000000013,1.9000000000000004,0.028999999999999998,1.6,0.7,11.0,10.0,-1.0,0.6097560975609756,23T,0.005
Corey Maggette,28,70,35.7,6.5,14.3,0.458,1.1,2.9,0.384,5.4,11.4,0.477,7.9,0.812,1.1,4.5,5.6,2.7,0.1,2.8,22.1,75.0,5,2007-08,19.3,14.3,27.6,5.1,6.9,0.133,1.9,2.4,-5.0,34.0,5.200000000000003,1.5999999999999996,3.5,0.9000000000000001,2.0,0.7000000000000002,1.5,1.0,1.299999999999999,-0.20000000000000018,-0.3000000000000007,-0.09999999999999964,-0.1,0.09999999999999964,5.200000000000003,-0.09999999999999787,0.6999999999999993,-1.5999999999999996,1.6000000000000014,0.5999999999999996,0.0,-0.3,0.12300000000000001,-1.1,1.6,-0.19999999999999996,-0.7,-0.09999999999999964,-0.012999999999999984,1.4,0.8999999999999999,25.0,17.0,-8.0,0.2804878048780488,0,0.0
Kevin Martin,24,61,36.3,6.8,15.0,0.456,1.8,4.4,0.402,5.1,10.6,0.478,8.2,0.869,0.8,3.7,4.5,2.1,0.1,2.1,23.7,80.0,3,2007-08,21.0,10.1,26.2,7.4,8.4,0.183,2.4,2.4,-19.0,-23.0,1.0999999999999943,0.5,1.6999999999999993,0.19999999999999996,0.20000000000000018,0.39999999999999947,1.4000000000000004,2.1999999999999993,2.4000000000000004,0.30000000000000027,0.20000000000000018,-0.10000000000000009,0.0,0.40000000000000013,3.5,3.5,0.8999999999999986,-0.8000000000000007,3.0,-0.9000000000000004,-0.40000000000000013,-0.09999999999999998,-0.02100000000000002,-0.19999999999999973,0.5999999999999996,-0.8999999999999999,-0.7999999999999998,-1.799999999999999,0.010000000000000009,-0.3999999999999999,-1.0,18.0,23.0,5.0,0.4634146341463415,0,0.0
Troy Murphy,27,75,28.1,4.2,9.2,0.455,1.3,3.1,0.398,2.9,6.1,0.484,2.6,0.797,1.4,5.8,7.2,2.2,0.4,1.3,12.2,68.0,5,2007-08,16.0,12.3,18.4,3.7,6.2,0.141,1.2,1.7,7.0,13.0,0.9000000000000021,0.30000000000000027,0.6999999999999993,0.4,0.8999999999999999,-0.20000000000000018,-0.3000000000000007,1.0,1.1,1.2000000000000002,1.1000000000000005,0.30000000000000027,-0.19999999999999996,0.19999999999999996,1.8999999999999986,-3.200000000000001,1.5,1.4000000000000004,1.1999999999999993,1.3000000000000003,-0.09999999999999987,-0.5999999999999999,0.08800000000000002,-0.5,0.8,-0.2,0.3999999999999999,1.7000000000000002,0.02499999999999998,0.7,0.5999999999999999,20.0,19.0,-1.0,0.43902439024390244,0,0.0
Travis Outlaw,23,82,26.7,5.1,11.8,0.433,0.5,1.2,0.396,4.6,10.5,0.437,2.7,0.741,1.2,3.4,4.6,1.3,0.8,1.3,13.3,67.0,3,2007-08,15.7,8.9,26.0,0.9,3.2,0.071,-0.3,1.0,15.0,5.0,3.8000000000000007,1.3999999999999995,3.3000000000000007,0.4,0.6,1.0999999999999996,2.5999999999999996,0.6000000000000001,0.8999999999999999,1.1,1.3999999999999995,0.5,-0.30000000000000004,0.30000000000000004,3.700000000000001,3.700000000000001,0.3999999999999986,2.8000000000000007,4.199999999999999,0.0,-0.7000000000000002,-1.6999999999999997,0.039999999999999994,0.0,0.49999999999999994,-0.4,0.8999999999999999,0.9000000000000004,-0.0010000000000000009,0.10000000000000003,0.4,16.0,25.0,9.0,0.5,18T,0.008
Jason Richardson,27,82,38.4,7.9,17.9,0.441,3.0,7.3,0.406,4.9,10.6,0.466,3.0,0.752,1.0,4.4,5.4,3.1,0.7,2.0,21.8,51.0,6,2007-08,18.4,15.2,25.9,4.8,7.4,0.113,3.0,4.0,31.0,33.0,5.600000000000001,1.9000000000000004,3.4999999999999982,0.7999999999999998,1.3999999999999995,1.1000000000000005,2.0999999999999996,1.2,1.2999999999999998,0.7000000000000002,0.3000000000000007,-0.2999999999999998,0.09999999999999998,0.3999999999999999,5.800000000000001,-1.3999999999999986,2.8999999999999986,-0.8000000000000007,3.599999999999998,3.0999999999999996,0.2999999999999998,0.0,-0.0020000000000000018,-1.6999999999999997,1.9,0.3,1.3,4.4,0.027999999999999997,2.2,2.8,23.0,21.0,-2.0,0.3902439024390244,0,0.0
Nate Robinson,23,72,26.2,4.6,10.9,0.423,1.3,4.1,0.332,3.3,6.8,0.478,2.1,0.786,0.7,2.4,3.1,2.9,0.0,1.4,12.7,64.0,2,2007-08,15.3,19.7,23.1,2.5,3.2,0.082,0.0,1.0,8.0,12.0,5.0,1.0999999999999996,2.700000000000001,0.0,0.7999999999999998,1.0,2.0,0.40000000000000013,0.5,0.8999999999999999,0.7000000000000002,1.5,-0.1,0.2999999999999998,2.5999999999999996,2.5999999999999996,0.10000000000000142,7.799999999999999,1.1000000000000014,0.10000000000000009,-0.30000000000000004,-0.4,-0.033999999999999975,-1.9000000000000004,-0.3999999999999999,-0.6000000000000001,-0.10000000000000009,0.0,-0.032,-1.1,0.0,26.0,22.0,-4.0,0.2804878048780488,0,0.0
Rajon Rondo,21,77,29.9,4.6,9.3,0.492,0.1,0.2,0.263,4.5,9.0,0.499,1.4,0.611,1.0,3.2,4.2,5.1,0.2,1.9,10.6,78.0,1,2007-08,15.6,28.2,18.9,2.3,7.2,0.15,2.1,2.4,-1.0,52.0,6.399999999999999,2.1999999999999997,3.500000000000001,0.0,-0.2,2.2,3.5999999999999996,-0.10000000000000009,-0.10000000000000009,0.40000000000000036,0.5,1.2999999999999998,0.1,0.09999999999999987,4.199999999999999,4.199999999999999,2.5,1.8999999999999986,2.3999999999999986,2.4,-0.6000000000000001,0.2,-0.037000000000000005,-0.40000000000000036,2.0,0.3999999999999999,2.3000000000000003,4.800000000000001,0.086,2.3000000000000003,1.5999999999999999,1.0,29.0,28.0,0.8048780487804879,5,0.123
Brandon Roy,23,74,37.7,7.2,15.8,0.454,1.0,2.9,0.34,6.2,12.9,0.48,3.8,0.753,1.1,3.6,4.7,5.8,0.2,1.8,19.1,57.0,1,2007-08,19.4,28.2,24.9,5.9,8.0,0.138,3.3,3.6,17.0,19.0,2.3000000000000043,1.1000000000000005,2.4000000000000004,0.0,0.2999999999999998,1.0,2.0,0.2999999999999998,0.7999999999999998,0.20000000000000018,0.2999999999999998,1.7999999999999998,0.0,-0.19999999999999996,2.3000000000000007,2.3000000000000007,1.3999999999999986,7.300000000000001,1.8999999999999986,2.1000000000000005,-0.30000000000000004,0.0,-0.007000000000000006,-0.10000000000000009,0.9000000000000004,0.4,1.1,3.2,0.024000000000000007,1.2999999999999998,1.6,16.0,25.0,9.0,0.5,28T,0.003
Amar'e Stoudemire,25,79,33.9,9.0,15.3,0.59,0.1,0.4,0.161,9.0,14.9,0.601,7.0,0.805,2.3,6.8,9.1,1.5,2.1,2.2,25.2,82.0,4,2007-08,27.6,7.5,28.2,10.9,14.6,0.262,4.8,4.6,-3.0,1.0,1.1000000000000014,1.5999999999999996,2.4000000000000004,0.1,0.4,1.5999999999999996,2.0999999999999996,1.4000000000000004,1.5999999999999996,-0.10000000000000053,-0.5,0.5,0.8,-0.5999999999999996,4.800000000000001,-0.8000000000000007,4.5,2.5,2.3999999999999986,3.7,-0.30000000000000004,1.1,0.023,-1.9000000000000004,2.7,0.3,-0.20000000000000018,3.4000000000000004,0.061,3.0,1.9999999999999996,7.0,2.0,-5.0,0.6707317073170732,0,0.0
Hedo Türkoğlu,28,82,36.9,6.8,14.9,0.456,2.0,5.1,0.4,4.8,9.8,0.485,4.0,0.829,1.0,4.7,5.7,5.0,0.3,3.0,19.5,73.0,7,2007-08,17.8,22.9,24.8,5.6,9.0,0.143,2.7,3.6,9.0,9.0,5.799999999999997,2.0999999999999996,3.5999999999999996,0.5,1.2999999999999998,1.5999999999999996,2.4000000000000004,1.7000000000000002,1.7999999999999998,1.5,1.7000000000000002,1.7999999999999998,0.09999999999999998,1.0,6.199999999999999,4.6,3.6000000000000014,5.0,3.1000000000000014,3.3,-0.30000000000000004,0.0,-0.0010000000000000009,0.09999999999999964,2.2,0.1,0.8999999999999999,4.1,0.03799999999999999,2.3000000000000003,2.3,9.0,16.0,7.0,0.6341463414634146,1,0.608
David West,27,76,37.8,8.3,17.2,0.482,0.1,0.3,0.24,8.2,16.8,0.487,3.9,0.85,2.4,6.5,8.9,2.3,1.3,2.2,20.6,52.0,3,2007-08,19.9,10.6,26.3,4.3,8.4,0.14,1.5,2.6,24.0,24.0,1.2999999999999972,1.0000000000000009,2.0,-0.1,-0.2,1.0999999999999996,2.0,0.2999999999999998,0.1999999999999993,0.7999999999999998,0.7000000000000011,0.09999999999999964,0.6000000000000001,0.30000000000000027,2.3000000000000007,2.3000000000000007,1.0,-0.3000000000000007,2.5,1.1999999999999997,0.0,1.1,-0.013000000000000001,-0.2999999999999998,0.10000000000000009,0.5,2.0,3.2,0.009000000000000008,0.6,1.2000000000000002,4.0,0.0,0.0,0.6829268292682927,10,0.024
Deron Williams,23,82,37.3,6.9,13.6,0.507,1.0,2.6,0.395,5.9,11.1,0.533,4.0,0.803,0.4,2.5,3.0,10.5,0.3,3.4,18.8,80.0,2,2007-08,20.8,43.6,23.1,8.9,11.3,0.177,3.8,4.5,2.0,2.0,0.3999999999999986,0.7000000000000002,0.09999999999999964,0.0,-0.6000000000000001,0.7000000000000002,0.6999999999999993,1.2000000000000002,1.2999999999999998,-0.2999999999999998,-0.2999999999999998,1.1999999999999993,0.09999999999999998,0.2999999999999998,2.6000000000000014,2.6000000000000014,3.6999999999999993,2.0,0.9000000000000021,3.6000000000000005,0.10000000000000009,0.19999999999999996,-0.046999999999999986,-0.30000000000000004,2.3000000000000003,0.19999999999999996,0.3999999999999999,4.1000000000000005,0.059999999999999984,2.5,2.1,8.0,6.0,-2.0,0.6585365853658537,21T,0.006
Marvin Williams,21,80,34.6,5.3,11.5,0.462,0.0,0.1,0.1,5.3,11.4,0.466,4.2,0.822,1.5,4.2,5.7,1.7,0.4,1.6,14.8,64.0,2,2007-08,14.5,8.3,20.1,3.6,5.7,0.099,-1.4,0.4,16.0,17.0,0.6000000000000014,0.5,0.5,-0.2,-0.6,0.7000000000000002,1.0999999999999996,0.8000000000000003,1.0,0.20000000000000018,0.40000000000000036,-0.19999999999999996,-0.09999999999999998,-0.3999999999999999,1.700000000000001,1.700000000000001,2.3000000000000007,-1.3999999999999986,0.10000000000000142,2.7,0.19999999999999996,-0.20000000000000007,-0.053000000000000005,0.40000000000000036,0.7000000000000001,1.0,0.7000000000000002,3.4000000000000004,0.04800000000000001,1.7000000000000002,1.0,19.0,27.0,8.0,0.45121951219512196,0,0.0
Metta World Peace,28,57,38.1,7.6,16.9,0.453,1.5,3.9,0.38,6.2,13.0,0.475,3.7,0.719,1.8,4.0,5.8,3.5,0.7,2.6,20.5,70.0,5,2007-08,18.8,16.2,25.5,2.4,4.7,0.103,2.8,2.6,-13.0,-11.0,0.3999999999999986,1.0999999999999996,1.9999999999999982,0.19999999999999996,0.19999999999999973,1.0,1.9000000000000004,-0.7000000000000002,-0.7000000000000002,-1.0,-0.7000000000000002,0.10000000000000009,0.09999999999999998,0.5,1.6999999999999993,1.6999999999999993,0.3000000000000007,0.5999999999999996,2.1999999999999993,-1.2000000000000002,0.20000000000000018,0.09999999999999987,-0.01999999999999999,1.1999999999999993,0.20000000000000018,-0.20000000000000007,-0.8999999999999999,-2.0,-0.019000000000000003,0.0,-0.6000000000000001,18.0,23.0,5.0,0.4634146341463415,0,0.0
