Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_prev,G_prev_total,Seasons Played,Previous Season,PS_PTS,PS_TRB,PS_AST,PS_STL,PS_BLK,PS_MP,PS_G,PS_FGA,PS_FG,PS_TOV,PS_3P,PS_3PA,PS_2P,PS_3P%,PS_2PA,PS_2P%,PS_FT%,Best Season,BS_PTS,BS_TRB,BS_AST,BS_STL,BS_BLK,BS_MP,BS_G,BS_FGA,BS_FG,BS_TOV,BS_3P,BS_3PA,BS_2P,BS_3P%,BS_2PA,BS_2P%,BS_FT%
423,Lance Stephenson,SG,24,CHO,61,25,25.8,3.4,9.0,0.376,0.3,1.7,0.171,3.1,7.3,0.425,0.393,1.1,1.8,0.627,0.6,3.9,4.5,3.9,0.6,0.1,2.1,2.2,8.2,78.0,210,3,2013-14,13.8,7.2,4.6,0.7,0.1,35.3,78.0,11.2,5.5,2.7,1.1,3.1,4.4,0.352,8.0,0.545,0.711,2013-14,13.8,7.2,4.6,0.7,0.1,35.3,78.0,11.2,5.5,2.7,1.1,3.1,4.4,0.352,8.0,0.545,0.711
424,Greg Stiemsma,C,29,TOR,17,0,3.9,0.4,0.5,0.75,0.0,0.0,,0.4,0.5,0.75,0.75,0.1,0.2,0.5,0.5,0.4,0.9,0.2,0.1,0.0,0.4,0.9,0.8,55.0,186,3,2013-14,2.9,4.1,0.7,0.6,1.0,18.3,55.0,2.2,1.3,0.8,0.0,0.0,1.3,0.0,2.2,0.579,0.594,2012-13,4.0,3.4,0.4,0.6,1.2,15.9,76.0,3.7,1.7,0.8,0.0,0.0,1.7,,3.7,0.457,0.768
425,David Stockton,PG,23,SAC,3,0,11.0,0.7,2.0,0.333,0.3,0.7,0.5,0.3,1.3,0.25,0.417,1.0,2.0,0.5,0.0,0.7,0.7,3.0,0.7,0.0,1.3,0.3,2.7,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,Jarnell Stokes,PF,21,MEM,19,2,6.6,1.1,1.9,0.568,0.0,0.0,,1.1,1.9,0.568,0.568,0.8,1.5,0.536,0.8,0.9,1.8,0.2,0.3,0.3,0.4,1.3,3.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Amar'e Stoudemire,PF,32,TOT,59,15,21.1,4.6,8.3,0.557,0.0,0.1,0.0,4.6,8.2,0.562,0.557,2.3,3.2,0.72,1.9,3.7,5.6,0.8,0.5,0.6,1.3,2.7,11.5,65.0,735,10,2013-14,11.9,4.9,0.5,0.4,0.6,22.6,65.0,8.6,4.8,1.4,0.0,0.0,4.8,,8.6,0.557,0.739,2010-11,25.3,8.2,2.6,0.9,1.9,36.8,78.0,19.0,9.5,3.2,0.1,0.3,9.4,0.435,18.7,0.503,0.792
427,Amar'e Stoudemire,PF,32,NYK,36,14,24.0,4.7,8.6,0.543,0.0,0.1,0.0,4.7,8.6,0.549,0.543,2.6,3.5,0.74,2.3,4.5,6.8,1.0,0.6,0.9,1.8,3.1,12.0,65.0,735,10,2013-14,11.9,4.9,0.5,0.4,0.6,22.6,65.0,8.6,4.8,1.4,0.0,0.0,4.8,,8.6,0.557,0.739,2010-11,25.3,8.2,2.6,0.9,1.9,36.8,78.0,19.0,9.5,3.2,0.1,0.3,9.4,0.435,18.7,0.503,0.792
427,Amar'e Stoudemire,PF,32,DAL,23,1,16.5,4.5,7.8,0.581,0.0,0.0,0.0,4.5,7.7,0.584,0.581,1.7,2.6,0.678,1.2,2.5,3.7,0.3,0.4,0.2,0.7,2.2,10.8,65.0,735,10,2013-14,11.9,4.9,0.5,0.4,0.6,22.6,65.0,8.6,4.8,1.4,0.0,0.0,4.8,,8.6,0.557,0.739,2010-11,25.3,8.2,2.6,0.9,1.9,36.8,78.0,19.0,9.5,3.2,0.1,0.3,9.4,0.435,18.7,0.503,0.792
428,Rodney Stuckey,PG,28,IND,71,36,26.4,4.7,10.6,0.44,0.8,2.0,0.39,3.9,8.6,0.452,0.477,2.5,3.0,0.819,0.5,3.0,3.5,3.1,0.8,0.1,1.7,1.8,12.6,73.0,483,7,2013-14,13.9,2.3,2.1,0.7,0.1,26.7,73.0,11.7,5.1,1.7,0.3,1.2,4.8,0.273,10.5,0.455,0.836,2009-10,16.6,3.8,4.8,1.4,0.2,34.2,73.0,15.2,6.2,2.2,0.2,1.1,5.9,0.228,14.1,0.418,0.833
429,Jared Sullinger,PF,22,BOS,58,49,27.0,5.4,12.2,0.439,0.9,3.2,0.283,4.5,9.0,0.494,0.476,1.7,2.2,0.744,2.5,5.1,7.6,2.3,0.8,0.7,1.3,2.6,13.3,74.0,119,2,2013-14,13.3,8.1,1.6,0.5,0.7,27.6,74.0,12.1,5.2,1.6,0.8,2.8,4.4,0.269,9.3,0.475,0.778,2013-14,13.3,8.1,1.6,0.5,0.7,27.6,74.0,12.1,5.2,1.6,0.8,2.8,4.4,0.269,9.3,0.475,0.778
430,Jeff Taylor,SF,25,CHO,29,13,14.8,1.6,3.9,0.395,0.4,1.2,0.306,1.2,2.7,0.436,0.443,0.9,1.4,0.634,0.5,1.3,1.8,0.8,0.4,0.0,0.7,1.2,4.4,26.0,103,1,2012-13,6.1,1.9,0.8,0.6,0.2,19.6,77.0,5.2,2.2,0.6,0.7,2.0,1.5,0.344,3.2,0.486,0.728,2012-13,6.1,1.9,0.8,0.6,0.2,19.6,77.0,5.2,2.2,0.6,0.7,2.0,1.5,0.344,3.2,0.486,0.728
431,Jeff Teague,PG,26,ATL,73,72,30.5,5.6,12.2,0.46,1.0,2.8,0.343,4.6,9.3,0.496,0.5,3.8,4.4,0.862,0.4,2.1,2.5,7.0,1.7,0.4,2.8,1.9,15.9,79.0,366,5,2013-14,16.5,2.6,6.7,1.1,0.2,32.2,79.0,13.2,5.8,2.9,0.9,2.8,4.8,0.329,10.3,0.469,0.846,2013-14,16.5,2.6,6.7,1.1,0.2,32.2,79.0,13.2,5.8,2.9,0.9,2.8,4.8,0.329,10.3,0.469,0.846
432,Mirza Teletović,PF,29,BRK,40,4,22.3,3.1,8.0,0.382,1.6,4.8,0.321,1.5,3.2,0.476,0.48,0.8,1.2,0.717,0.7,4.2,4.9,1.2,0.4,0.4,1.3,1.9,8.5,72.0,125,2,2013-14,8.6,3.7,0.8,0.4,0.3,19.4,72.0,7.3,3.1,0.8,1.9,4.8,1.2,0.39,2.5,0.472,0.71,2013-14,8.6,3.7,0.8,0.4,0.3,19.4,72.0,7.3,3.1,0.8,1.9,4.8,1.2,0.39,2.5,0.472,0.71
433,Sebastian Telfair,PG,29,OKC,16,1,20.4,2.9,7.8,0.368,1.1,3.8,0.3,1.8,4.1,0.431,0.44,1.5,2.1,0.706,0.1,1.8,1.9,2.8,0.6,0.0,1.1,1.8,8.4,0.0,548,9,2012-13,5.6,1.4,2.6,0.6,0.2,16.6,59.0,5.2,1.9,1.1,0.9,2.5,1.0,0.353,2.7,0.371,0.783,2008-09,9.8,1.7,4.6,1.0,0.2,27.9,75.0,9.3,3.6,1.9,1.0,2.8,2.6,0.346,6.5,0.399,0.819
434,Garrett Temple,SG,28,WAS,52,18,14.1,1.3,3.3,0.4,0.6,1.7,0.375,0.7,1.6,0.427,0.497,0.7,0.9,0.729,0.5,1.3,1.7,1.1,0.8,0.2,0.7,1.5,3.9,75.0,177,2,2013-14,1.8,0.9,1.0,0.5,0.1,8.5,75.0,1.9,0.7,0.6,0.1,0.4,0.6,0.207,1.5,0.402,0.698,2012-13,5.1,2.4,2.3,1.0,0.3,22.7,51.0,5.1,2.1,1.2,0.5,1.6,1.5,0.325,3.5,0.444,0.703
435,Jason Terry,SG,37,HOU,77,18,21.3,2.4,5.8,0.422,1.6,4.2,0.39,0.8,1.6,0.504,0.563,0.5,0.6,0.813,0.2,1.4,1.6,1.9,0.9,0.2,1.0,1.5,7.0,35.0,973,12,2013-14,4.5,1.1,1.6,0.4,0.0,16.3,35.0,4.3,1.6,0.8,1.1,2.9,0.5,0.379,1.4,0.327,0.667,2008-09,19.6,2.4,3.4,1.3,0.3,33.7,74.0,15.8,7.3,1.6,2.3,6.2,5.1,0.366,9.6,0.525,0.88
436,Isaiah Thomas,PG,25,TOT,67,1,25.8,5.0,11.9,0.42,1.9,5.2,0.373,3.1,6.7,0.457,0.501,4.5,5.2,0.868,0.5,1.8,2.3,4.2,0.9,0.1,2.1,2.2,16.4,72.0,216,3,2013-14,20.3,2.9,6.3,1.3,0.1,34.7,72.0,15.2,6.9,3.0,1.8,5.1,5.1,0.349,10.2,0.504,0.85,2013-14,20.3,2.9,6.3,1.3,0.1,34.7,72.0,15.2,6.9,3.0,1.8,5.1,5.1,0.349,10.2,0.504,0.85
436,Isaiah Thomas,PG,25,PHO,46,1,25.7,4.7,11.1,0.426,1.8,4.5,0.391,3.0,6.6,0.449,0.505,4.0,4.6,0.872,0.6,1.8,2.4,3.7,1.0,0.1,1.9,2.3,15.2,72.0,216,3,2013-14,20.3,2.9,6.3,1.3,0.1,34.7,72.0,15.2,6.9,3.0,1.8,5.1,5.1,0.349,10.2,0.504,0.85,2013-14,20.3,2.9,6.3,1.3,0.1,34.7,72.0,15.2,6.9,3.0,1.8,5.1,5.1,0.349,10.2,0.504,0.85
436,Isaiah Thomas,PG,25,BOS,21,0,26.0,5.6,13.6,0.411,2.3,6.6,0.345,3.3,7.0,0.473,0.495,5.6,6.5,0.861,0.3,1.8,2.1,5.4,0.6,0.0,2.6,2.1,19.0,72.0,216,3,2013-14,20.3,2.9,6.3,1.3,0.1,34.7,72.0,15.2,6.9,3.0,1.8,5.1,5.1,0.349,10.2,0.504,0.85,2013-14,20.3,2.9,6.3,1.3,0.1,34.7,72.0,15.2,6.9,3.0,1.8,5.1,5.1,0.349,10.2,0.504,0.85
437,Lance Thomas,PF-SF,26,TOT,62,37,24.0,2.9,7.1,0.412,0.1,0.4,0.318,2.8,6.8,0.417,0.42,1.2,1.6,0.727,1.0,2.1,3.1,1.1,0.6,0.1,1.2,1.6,7.1,5.0,106,2,2012-13,2.5,1.9,0.3,0.2,0.1,10.9,59.0,1.8,0.9,0.2,0.0,0.0,0.9,,1.8,0.5,0.729,2011-12,4.0,3.0,0.3,0.2,0.2,15.0,42.0,3.0,1.4,0.6,0.0,0.0,1.4,0.0,3.0,0.456,0.839
437,Lance Thomas,SF,26,OKC,22,13,20.5,2.0,5.7,0.357,0.0,0.0,0.0,2.0,5.7,0.36,0.357,1.0,1.5,0.697,1.3,2.1,3.4,0.9,0.5,0.0,0.8,1.7,5.1,5.0,106,2,2012-13,2.5,1.9,0.3,0.2,0.1,10.9,59.0,1.8,0.9,0.2,0.0,0.0,0.9,,1.8,0.5,0.729,2011-12,4.0,3.0,0.3,0.2,0.2,15.0,42.0,3.0,1.4,0.6,0.0,0.0,1.4,0.0,3.0,0.456,0.839
437,Lance Thomas,PF,26,NYK,40,24,26.0,3.4,7.9,0.434,0.2,0.5,0.333,3.3,7.4,0.441,0.445,1.2,1.7,0.742,0.9,2.1,3.0,1.2,0.7,0.2,1.4,1.6,8.3,5.0,106,2,2012-13,2.5,1.9,0.3,0.2,0.1,10.9,59.0,1.8,0.9,0.2,0.0,0.0,0.9,,1.8,0.5,0.729,2011-12,4.0,3.0,0.3,0.2,0.2,15.0,42.0,3.0,1.4,0.6,0.0,0.0,1.4,0.0,3.0,0.456,0.839
438,Malcolm Thomas,PF,26,PHI,17,0,11.4,1.1,2.4,0.45,0.0,0.4,0.0,1.1,1.9,0.545,0.45,0.5,0.8,0.692,0.9,2.4,3.3,0.4,0.2,0.1,0.8,1.0,2.6,8.0,23,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Tyrus Thomas,PF,28,MEM,2,0,3.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,400,6,2011-12,5.6,3.7,0.6,0.7,1.1,18.8,54.0,6.1,2.2,1.0,0.0,0.1,2.2,0.333,6.0,0.367,0.759,2008-09,10.8,6.4,1.0,1.2,1.9,27.5,79.0,8.6,3.9,1.6,0.0,0.1,3.9,0.333,8.5,0.453,0.783
440,Hollis Thompson,SG,23,PHI,71,23,25.0,3.2,7.6,0.413,1.6,4.0,0.401,1.5,3.6,0.426,0.518,0.9,1.3,0.708,0.7,2.0,2.8,1.2,0.8,0.4,0.9,2.0,8.8,77.0,77,1,2013-14,6.0,3.2,0.9,0.7,0.2,22.6,77.0,4.8,2.2,0.8,0.9,2.2,1.4,0.401,2.7,0.507,0.712,2013-14,6.0,3.2,0.9,0.7,0.2,22.6,77.0,4.8,2.2,0.8,0.9,2.2,1.4,0.401,2.7,0.507,0.712
441,Jason Thompson,PF,28,SAC,81,63,24.6,2.5,5.3,0.47,0.0,0.0,0.0,2.5,5.3,0.471,0.47,1.1,1.8,0.622,1.7,4.8,6.5,1.0,0.4,0.7,1.0,3.0,6.1,82.0,460,6,2013-14,7.1,6.4,0.6,0.4,0.7,24.5,82.0,6.0,3.1,1.2,0.0,0.0,3.1,,6.0,0.506,0.579,2009-10,12.5,8.5,1.7,0.5,1.0,31.4,75.0,10.5,4.9,1.9,0.0,0.1,4.9,0.1,10.3,0.477,0.715
442,Klay Thompson,SG,24,GSW,77,77,31.9,7.8,16.9,0.463,3.1,7.1,0.439,4.7,9.8,0.481,0.555,2.9,3.3,0.879,0.4,2.9,3.2,2.9,1.1,0.8,1.9,1.6,21.7,81.0,229,3,2013-14,18.4,3.1,2.2,0.9,0.5,35.4,81.0,15.5,6.9,1.7,2.8,6.6,4.1,0.417,8.9,0.464,0.795,2013-14,18.4,3.1,2.2,0.9,0.5,35.4,81.0,15.5,6.9,1.7,2.8,6.6,4.1,0.417,8.9,0.464,0.795
443,Tristan Thompson,PF,23,CLE,82,15,26.8,3.3,6.0,0.547,0.0,0.0,,3.3,6.0,0.547,0.547,1.9,3.0,0.641,3.3,4.7,8.0,0.5,0.4,0.7,1.0,2.3,8.5,82.0,224,3,2013-14,11.7,9.2,0.9,0.5,0.4,31.6,82.0,9.3,4.4,1.3,0.0,0.0,4.4,0.0,9.3,0.478,0.693,2013-14,11.7,9.2,0.9,0.5,0.4,31.6,82.0,9.3,4.4,1.3,0.0,0.0,4.4,0.0,9.3,0.478,0.693
444,Marcus Thornton,SG,27,TOT,48,0,15.0,2.9,7.2,0.406,1.1,3.0,0.378,1.8,4.2,0.426,0.484,1.0,1.2,0.821,0.5,1.3,1.8,0.8,0.6,0.1,0.6,0.8,7.9,72.0,341,5,2013-14,9.8,2.8,1.1,0.8,0.2,24.2,72.0,8.9,3.5,0.9,1.5,4.4,2.0,0.345,4.5,0.443,0.804,2011-12,18.7,3.7,1.9,1.4,0.2,34.9,51.0,15.7,6.9,1.6,2.1,6.1,4.8,0.345,9.7,0.497,0.865
444,Marcus Thornton,SG,27,BOS,39,0,16.4,3.3,7.8,0.416,1.3,3.2,0.419,1.9,4.6,0.414,0.502,1.1,1.3,0.824,0.5,1.4,1.9,0.9,0.5,0.2,0.6,0.9,8.9,72.0,341,5,2013-14,9.8,2.8,1.1,0.8,0.2,24.2,72.0,8.9,3.5,0.9,1.5,4.4,2.0,0.345,4.5,0.443,0.804,2011-12,18.7,3.7,1.9,1.4,0.2,34.9,51.0,15.7,6.9,1.6,2.1,6.1,4.8,0.345,9.7,0.497,0.865
444,Marcus Thornton,SG,27,PHO,9,0,9.0,1.4,4.4,0.325,0.2,2.1,0.105,1.2,2.3,0.524,0.35,0.4,0.6,0.8,0.4,1.0,1.4,0.2,0.7,0.0,0.6,0.3,3.6,72.0,341,5,2013-14,9.8,2.8,1.1,0.8,0.2,24.2,72.0,8.9,3.5,0.9,1.5,4.4,2.0,0.345,4.5,0.443,0.804,2011-12,18.7,3.7,1.9,1.4,0.2,34.9,51.0,15.7,6.9,1.6,2.1,6.1,4.8,0.345,9.7,0.497,0.865
445,Anthony Tolliver,PF,29,TOT,76,11,18.8,2.1,5.2,0.41,1.4,3.8,0.366,0.7,1.4,0.534,0.545,0.7,0.9,0.783,0.7,2.4,3.1,0.8,0.3,0.2,0.7,1.8,6.3,64.0,307,5,2013-14,6.1,2.6,0.7,0.3,0.2,20.3,64.0,4.8,2.0,0.4,1.6,3.9,0.4,0.413,0.9,0.45,0.805,2009-10,11.7,7.0,1.9,0.7,0.7,31.0,46.0,9.8,4.2,1.0,1.1,3.3,3.1,0.329,6.5,0.481,0.769
445,Anthony Tolliver,PF,29,PHO,24,0,11.3,1.1,3.1,0.351,1.0,2.6,0.387,0.1,0.5,0.167,0.514,0.2,0.3,0.667,0.3,1.6,1.8,0.4,0.2,0.0,0.5,0.8,3.3,64.0,307,5,2013-14,6.1,2.6,0.7,0.3,0.2,20.3,64.0,4.8,2.0,0.4,1.6,3.9,0.4,0.413,0.9,0.45,0.805,2009-10,11.7,7.0,1.9,0.7,0.7,31.0,46.0,9.8,4.2,1.0,1.1,3.3,3.1,0.329,6.5,0.481,0.769
445,Anthony Tolliver,PF,29,DET,52,11,22.3,2.6,6.1,0.423,1.6,4.4,0.36,1.0,1.8,0.582,0.552,1.0,1.2,0.794,0.9,2.8,3.7,0.9,0.4,0.3,0.8,2.3,7.7,64.0,307,5,2013-14,6.1,2.6,0.7,0.3,0.2,20.3,64.0,4.8,2.0,0.4,1.6,3.9,0.4,0.413,0.9,0.45,0.805,2009-10,11.7,7.0,1.9,0.7,0.7,31.0,46.0,9.8,4.2,1.0,1.1,3.3,3.1,0.329,6.5,0.481,0.769
446,P.J. Tucker,SF,29,PHO,78,63,30.6,3.3,7.6,0.438,1.1,3.2,0.345,2.2,4.4,0.506,0.511,1.3,1.8,0.727,1.5,5.0,6.4,1.6,1.4,0.3,1.2,2.3,9.1,81.0,177,2,2013-14,9.4,6.5,1.7,1.4,0.3,30.7,81.0,7.6,3.3,1.3,0.9,2.4,2.4,0.387,5.2,0.45,0.776,2013-14,9.4,6.5,1.7,1.4,0.3,30.7,81.0,7.6,3.3,1.3,0.9,2.4,2.4,0.387,5.2,0.45,0.776
447,Ronny Turiaf,C,32,MIN,2,0,9.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,31.0,471,6,2012-13,1.9,2.3,0.5,0.3,0.5,10.8,65.0,1.5,0.8,0.4,0.0,0.0,0.8,,1.5,0.505,0.365,2007-08,6.6,3.9,1.6,0.4,1.4,18.7,78.0,5.1,2.4,0.9,0.0,0.0,2.4,0.0,5.1,0.475,0.753
448,Hedo Türkoğlu,SF,35,LAC,62,2,11.4,1.3,3.0,0.441,1.0,2.2,0.432,0.4,0.8,0.469,0.601,0.1,0.2,0.545,0.1,1.5,1.6,0.6,0.3,0.1,0.5,1.1,3.7,38.0,935,13,2013-14,3.0,2.3,0.9,0.5,0.3,10.3,38.0,2.9,1.1,0.4,0.6,1.3,0.5,0.44,1.6,0.339,0.5,2007-08,19.5,5.7,5.0,0.9,0.3,36.9,82.0,14.9,6.8,3.0,2.0,5.1,4.8,0.4,9.8,0.485,0.829
449,Evan Turner,SG,26,BOS,82,57,27.6,3.9,9.1,0.429,0.4,1.5,0.277,3.5,7.6,0.458,0.451,1.3,1.7,0.752,0.5,4.6,5.1,5.5,1.0,0.2,2.4,2.2,9.5,81.0,306,4,2013-14,14.0,5.0,3.2,0.8,0.1,30.3,81.0,12.6,5.4,2.3,0.6,1.9,4.7,0.321,10.7,0.444,0.813,2013-14,14.0,5.0,3.2,0.8,0.1,30.3,81.0,12.6,5.4,2.3,0.6,1.9,4.7,0.321,10.7,0.444,0.813
450,Ekpe Udoh,PF,27,LAC,33,0,3.9,0.3,0.7,0.458,0.0,0.0,,0.3,0.7,0.458,0.458,0.2,0.3,0.778,0.2,0.6,0.8,0.2,0.2,0.2,0.2,0.6,0.9,42.0,237,4,2013-14,3.4,3.5,0.7,0.4,1.0,19.1,42.0,3.4,1.4,0.9,0.0,0.0,1.4,,3.4,0.399,0.638,2011-12,5.6,4.2,0.9,0.7,1.7,21.1,61.0,4.8,2.1,0.9,0.0,0.0,2.1,0.0,4.8,0.433,0.754
451,Beno Udrih,PG,32,MEM,79,12,18.9,3.1,6.4,0.487,0.3,1.2,0.268,2.8,5.2,0.539,0.513,1.1,1.3,0.853,0.3,1.6,1.8,2.8,0.6,0.1,1.1,1.1,7.7,41.0,669,10,2013-14,4.9,1.4,2.8,0.6,0.1,15.7,41.0,4.3,1.9,1.1,0.5,1.0,1.4,0.452,3.3,0.434,0.833,2010-11,13.7,3.4,4.9,1.2,0.1,34.6,79.0,10.4,5.2,1.8,0.8,2.3,4.4,0.357,8.1,0.54,0.864
452,Jonas Valančiūnas,C,22,TOR,80,80,26.2,4.7,8.2,0.572,0.0,0.0,0.0,4.7,8.1,0.573,0.572,2.7,3.5,0.786,2.7,6.0,8.7,0.5,0.4,1.2,1.4,2.8,12.0,81.0,143,2,2013-14,11.3,8.8,0.7,0.3,0.9,28.2,81.0,8.3,4.4,1.7,0.0,0.0,4.4,0.0,8.3,0.532,0.762,2013-14,11.3,8.8,0.7,0.3,0.9,28.2,81.0,8.3,4.4,1.7,0.0,0.0,4.4,0.0,8.3,0.532,0.762
453,Anderson Varejão,C,32,CLE,26,26,24.5,4.3,7.7,0.555,0.0,0.1,0.0,4.3,7.6,0.561,0.555,1.3,1.7,0.733,2.2,4.3,6.5,1.3,0.7,0.6,1.3,2.2,9.8,65.0,534,7,2013-14,8.4,9.7,2.2,1.1,0.6,27.7,65.0,7.1,3.5,1.1,0.0,0.1,3.5,0.0,7.0,0.502,0.681,2009-10,8.6,7.6,1.1,0.9,0.9,28.5,76.0,6.1,3.5,0.9,0.0,0.1,3.5,0.2,6.1,0.576,0.663
454,Greivis Vásquez,PG,28,TOR,82,29,24.3,3.6,8.8,0.408,1.6,4.3,0.379,2.0,4.6,0.436,0.5,0.6,0.8,0.758,0.3,2.4,2.6,3.7,0.6,0.1,1.5,2.2,9.5,79.0,293,4,2013-14,9.6,2.2,4.1,0.4,0.1,22.5,79.0,8.3,3.5,1.6,1.4,3.7,2.1,0.377,4.7,0.455,0.88,2012-13,13.9,4.3,9.0,0.8,0.1,34.4,78.0,13.0,5.6,3.2,1.1,3.1,4.6,0.342,9.9,0.462,0.805
455,Charlie Villanueva,PF,30,DAL,64,1,10.6,2.3,5.7,0.414,1.3,3.5,0.376,1.0,2.2,0.475,0.529,0.3,0.5,0.571,0.5,1.9,2.3,0.3,0.2,0.3,0.4,1.0,6.3,20.0,530,7,2012-13,6.8,3.5,0.8,0.4,0.6,15.8,69.0,6.7,2.5,0.6,1.3,3.8,1.2,0.347,3.0,0.415,0.551,2008-09,16.2,6.7,1.8,0.6,0.7,26.9,78.0,14.0,6.2,1.8,1.1,3.3,5.1,0.345,10.7,0.479,0.838
456,Noah Vonleh,PF,19,CHO,25,0,10.4,1.2,3.0,0.395,0.2,0.5,0.385,1.0,2.5,0.397,0.428,0.7,1.0,0.692,1.1,2.3,3.4,0.2,0.2,0.4,0.4,0.8,3.3,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Nikola Vučević,C,24,ORL,74,74,34.2,8.5,16.3,0.523,0.0,0.1,0.333,8.5,16.2,0.524,0.524,2.2,2.9,0.752,3.2,7.7,10.9,2.0,0.7,0.7,2.0,3.0,19.3,57.0,185,3,2013-14,14.2,11.0,1.8,1.1,0.8,31.8,57.0,12.2,6.2,2.0,0.0,0.0,6.2,,12.2,0.507,0.766,2013-14,14.2,11.0,1.8,1.1,0.8,31.8,57.0,12.2,6.2,2.0,0.0,0.0,6.2,,12.2,0.507,0.766
458,Dwyane Wade,SG,33,MIA,62,62,31.8,8.2,17.5,0.47,0.5,1.6,0.284,7.7,15.8,0.489,0.483,4.6,6.0,0.768,0.9,2.6,3.5,4.8,1.2,0.3,3.4,1.7,21.5,54.0,719,11,2013-14,19.0,4.5,4.7,1.5,0.5,32.9,54.0,14.1,7.7,3.0,0.2,0.6,7.5,0.281,13.5,0.557,0.733,2008-09,30.2,5.0,7.5,2.2,1.3,38.6,79.0,22.0,10.8,3.4,1.1,3.5,9.7,0.317,18.5,0.524,0.765
459,Dion Waiters,SG,23,TOT,80,23,27.6,4.7,11.8,0.396,0.9,3.1,0.297,3.8,8.8,0.431,0.435,1.5,2.2,0.68,0.5,1.9,2.4,2.0,1.1,0.3,1.4,1.9,11.8,70.0,131,2,2013-14,15.9,2.8,3.0,0.9,0.2,29.6,70.0,14.2,6.1,2.2,1.3,3.6,4.8,0.368,10.6,0.455,0.685,2013-14,15.9,2.8,3.0,0.9,0.2,29.6,70.0,14.2,6.1,2.2,1.3,3.6,4.8,0.368,10.6,0.455,0.685
459,Dion Waiters,SG,23,CLE,33,3,23.8,4.2,10.4,0.404,0.7,2.6,0.256,3.5,7.8,0.453,0.436,1.4,1.8,0.783,0.4,1.4,1.7,2.2,1.3,0.3,1.5,1.8,10.5,70.0,131,2,2013-14,15.9,2.8,3.0,0.9,0.2,29.6,70.0,14.2,6.1,2.2,1.3,3.6,4.8,0.368,10.6,0.455,0.685,2013-14,15.9,2.8,3.0,0.9,0.2,29.6,70.0,14.2,6.1,2.2,1.3,3.6,4.8,0.368,10.6,0.455,0.685
459,Dion Waiters,SG,23,OKC,47,20,30.3,5.0,12.9,0.392,1.1,3.4,0.319,4.0,9.4,0.419,0.435,1.5,2.4,0.625,0.6,2.3,2.9,1.9,1.0,0.2,1.3,2.0,12.7,70.0,131,2,2013-14,15.9,2.8,3.0,0.9,0.2,29.6,70.0,14.2,6.1,2.2,1.3,3.6,4.8,0.368,10.6,0.455,0.685,2013-14,15.9,2.8,3.0,0.9,0.2,29.6,70.0,14.2,6.1,2.2,1.3,3.6,4.8,0.368,10.6,0.455,0.685
460,Henry Walker,SF,27,MIA,24,13,26.2,2.4,7.0,0.345,1.9,5.5,0.341,0.5,1.5,0.361,0.479,0.6,0.8,0.778,0.3,3.1,3.4,1.2,1.0,0.4,1.0,3.2,7.3,0.0,157,1,2010-11,4.9,2.0,0.6,0.3,0.1,12.9,61.0,3.9,1.7,0.6,1.0,2.5,0.7,0.386,1.4,0.542,0.705,2011-12,5.9,2.5,1.2,0.6,0.2,19.4,32.0,5.3,2.1,1.1,1.1,3.5,1.0,0.319,1.8,0.552,0.85
